gene	category	report_path	syntax	source_image	is_external	resolved_path	exists	reason	suggested_markdown_path
SCAND1	nucleoplasm	detail/nucleoplasm/SCAND1/SCAND1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SCAND1/IF_images/PC-3_HPA071335_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SCAND1/IF_images/PC-3_HPA071335_1.jpg	True	resolved	detail/nucleoplasm/SCAND1/IF_images/PC-3_HPA071335_1.jpg
SCAND1	nucleoplasm	detail/nucleoplasm/SCAND1/SCAND1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SCAND1/IF_images/SH-SY5Y_HPA071335_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SCAND1/IF_images/SH-SY5Y_HPA071335_2.jpg	True	resolved	detail/nucleoplasm/SCAND1/IF_images/SH-SY5Y_HPA071335_2.jpg
SCAND1	nucleoplasm	detail/nucleoplasm/SCAND1/SCAND1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SCAND1/SCAND1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SCAND1/SCAND1-PAE.png	True	resolved	detail/nucleoplasm/SCAND1/SCAND1-PAE.png
SCAND1	nucleoplasm	detail/nucleoplasm/SCAND1/SCAND1-evaluation.md	obsidian	SCAND1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SCAND1/SCAND1-PAE.png	True	resolved	detail/nucleoplasm/SCAND1/SCAND1-PAE.png
SCAND1	nucleoplasm	detail/nucleoplasm/SCAND1/SCAND1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SCAND1/SCAND1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SCAND1/SCAND1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SCAND1/SCAND1-PAE.png
SCMH1	nucleoplasm	detail/nucleoplasm/SCMH1/SCMH1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SCMH1/IF_images/Hep-G2_HPA048898_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SCMH1/IF_images/Hep-G2_HPA048898_1.jpg	True	resolved	detail/nucleoplasm/SCMH1/IF_images/Hep-G2_HPA048898_1.jpg
SCMH1	nucleoplasm	detail/nucleoplasm/SCMH1/SCMH1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SCMH1/IF_images/U-251MG_HPA048898_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SCMH1/IF_images/U-251MG_HPA048898_2.jpg	True	resolved	detail/nucleoplasm/SCMH1/IF_images/U-251MG_HPA048898_2.jpg
SCMH1	nucleoplasm	detail/nucleoplasm/SCMH1/SCMH1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SCMH1/SCMH1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SCMH1/SCMH1-PAE.png	True	resolved	detail/nucleoplasm/SCMH1/SCMH1-PAE.png
SCMH1	nucleoplasm	detail/nucleoplasm/SCMH1/SCMH1-evaluation.md	obsidian	SCMH1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SCMH1/SCMH1-PAE.png	True	resolved	detail/nucleoplasm/SCMH1/SCMH1-PAE.png
SCMH1	nucleoplasm	detail/nucleoplasm/SCMH1/SCMH1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SCMH1/SCMH1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SCMH1/SCMH1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SCMH1/SCMH1-PAE.png
SCOC	nucleoplasm	detail/nucleoplasm/SCOC/SCOC-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SCOC/IF_images/1135_C10_4_blue_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SCOC/IF_images/1135_C10_4_blue_red_green.jpg	True	resolved	detail/nucleoplasm/SCOC/IF_images/1135_C10_4_blue_red_green.jpg
SCOC	nucleoplasm	detail/nucleoplasm/SCOC/SCOC-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SCOC/IF_images/1135_C10_5_blue_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SCOC/IF_images/1135_C10_5_blue_red_green.jpg	True	resolved	detail/nucleoplasm/SCOC/IF_images/1135_C10_5_blue_red_green.jpg
SEBOX	nucleoplasm	detail/nucleoplasm/SEBOX/SEBOX-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SEBOX/SEBOX-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SEBOX/SEBOX-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SEBOX/SEBOX-PAE.png
SENP3	nucleoplasm	detail/nucleoplasm/SENP3/SENP3-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SENP3/IF_images/SENP3_IF_1039_A12_2_red_green.jpg	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SENP3/IF_images/SENP3_IF_1039_A12_2_red_green.jpg	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SENP3/IF_images/SENP3_IF_1039_A12_2_red_green.jpg
SENP3	nucleoplasm	detail/nucleoplasm/SENP3/SENP3-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SENP3/SENP3-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SENP3/SENP3-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SENP3/SENP3-PAE.png
SENP6	nucleoplasm	detail/nucleoplasm/SENP6/SENP6-evaluation.md	obsidian	SENP6-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SENP6/SENP6-PAE.png	True	resolved	detail/nucleoplasm/SENP6/SENP6-PAE.png
SENP6	nucleoplasm	detail/nucleoplasm/SENP6/SENP6-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SENP6/IF_images/SENP6_IF_196_B12_1_red_green.jpg	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SENP6/IF_images/SENP6_IF_196_B12_1_red_green.jpg	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SENP6/IF_images/SENP6_IF_196_B12_1_red_green.jpg
SENP6	nucleoplasm	detail/nucleoplasm/SENP6/SENP6-evaluation.md	obsidian	SENP6-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SENP6/SENP6-PAE.png	True	resolved	detail/nucleoplasm/SENP6/SENP6-PAE.png
SENP6	nucleoplasm	detail/nucleoplasm/SENP6/SENP6-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SENP6/SENP6-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SENP6/SENP6-PAE.png	True	resolved	detail/nucleoplasm/SENP6/SENP6-PAE.png
SENP6	nucleoplasm	detail/nucleoplasm/SENP6/SENP6-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SENP6/SENP6-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SENP6/SENP6-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SENP6/SENP6-PAE.png
SHPRH	nucleoplasm	detail/nucleoplasm/SHPRH/SHPRH-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SHPRH/IF_images/HEK293_HPA044852_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SHPRH/IF_images/HEK293_HPA044852_1.jpg	True	resolved	detail/nucleoplasm/SHPRH/IF_images/HEK293_HPA044852_1.jpg
SHPRH	nucleoplasm	detail/nucleoplasm/SHPRH/SHPRH-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SHPRH/IF_images/Rh30_HPA044852_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SHPRH/IF_images/Rh30_HPA044852_2.jpg	True	resolved	detail/nucleoplasm/SHPRH/IF_images/Rh30_HPA044852_2.jpg
SHPRH	nucleoplasm	detail/nucleoplasm/SHPRH/SHPRH-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SHPRH/SHPRH-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SHPRH/SHPRH-PAE.png	True	resolved	detail/nucleoplasm/SHPRH/SHPRH-PAE.png
SHPRH	nucleoplasm	detail/nucleoplasm/SHPRH/SHPRH-evaluation.md	obsidian	SHPRH-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SHPRH/SHPRH-PAE.png	True	resolved	detail/nucleoplasm/SHPRH/SHPRH-PAE.png
SHPRH	nucleoplasm	detail/nucleoplasm/SHPRH/SHPRH-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SHPRH/SHPRH-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SHPRH/SHPRH-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SHPRH/SHPRH-PAE.png
SIK1	nucleoplasm	detail/nucleoplasm/SIK1/SIK1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SIK1/IF_images/SIK1_IF_red_green.jpg	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SIK1/IF_images/SIK1_IF_red_green.jpg	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SIK1/IF_images/SIK1_IF_red_green.jpg
SIK1	nucleoplasm	detail/nucleoplasm/SIK1/SIK1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SIK1/SIK1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SIK1/SIK1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SIK1/SIK1-PAE.png
SINHCAF	nucleoplasm	detail/nucleoplasm/SINHCAF/SINHCAF-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SINHCAF/IF_images/SINHCAF_IF_1032_A11_1_red_green.jpg	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SINHCAF/IF_images/SINHCAF_IF_1032_A11_1_red_green.jpg	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SINHCAF/IF_images/SINHCAF_IF_1032_A11_1_red_green.jpg
SINHCAF	nucleoplasm	detail/nucleoplasm/SINHCAF/SINHCAF-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SINHCAF/SINHCAF-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SINHCAF/SINHCAF-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SINHCAF/SINHCAF-PAE.png
SMAP2	nucleoplasm	detail/nucleoplasm/SMAP2/SMAP2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SMAP2/IF_images/2060_C5_1_blue_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SMAP2/IF_images/2060_C5_1_blue_red_green.jpg	True	resolved	detail/nucleoplasm/SMAP2/IF_images/2060_C5_1_blue_red_green.jpg
SMAP2	nucleoplasm	detail/nucleoplasm/SMAP2/SMAP2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SMAP2/IF_images/2060_C5_3_blue_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SMAP2/IF_images/2060_C5_3_blue_red_green.jpg	True	resolved	detail/nucleoplasm/SMAP2/IF_images/2060_C5_3_blue_red_green.jpg
SMYD2	nucleoplasm	detail/nucleoplasm/SMYD2/SMYD2-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SMYD2/SMYD2-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SMYD2/SMYD2-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/SMYD2/SMYD2-PAE.png
SMYD2	nucleoplasm	detail/nucleoplasm/SMYD2/SMYD2-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SMYD2/SMYD2-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SMYD2/SMYD2-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SMYD2/SMYD2-PAE.png
SMYD5	nucleoplasm	detail/nucleoplasm/SMYD5/SMYD5-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SMYD5/IF_images/748_A12_1_blue_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SMYD5/IF_images/748_A12_1_blue_red_green.jpg	True	resolved	detail/nucleoplasm/SMYD5/IF_images/748_A12_1_blue_red_green.jpg
SMYD5	nucleoplasm	detail/nucleoplasm/SMYD5/SMYD5-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SMYD5/IF_images/748_A12_2_blue_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SMYD5/IF_images/748_A12_2_blue_red_green.jpg	True	resolved	detail/nucleoplasm/SMYD5/IF_images/748_A12_2_blue_red_green.jpg
SNCAIP	nucleoplasm	detail/nucleoplasm/SNCAIP/SNCAIP-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SNCAIP/IF_images/1331_C9_4_blue_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SNCAIP/IF_images/1331_C9_4_blue_red_green.jpg	True	resolved	detail/nucleoplasm/SNCAIP/IF_images/1331_C9_4_blue_red_green.jpg
SNCAIP	nucleoplasm	detail/nucleoplasm/SNCAIP/SNCAIP-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SNCAIP/IF_images/1331_C9_9_blue_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SNCAIP/IF_images/1331_C9_9_blue_red_green.jpg	True	resolved	detail/nucleoplasm/SNCAIP/IF_images/1331_C9_9_blue_red_green.jpg
SNRK	nucleoplasm	detail/nucleoplasm/SNRK/SNRK-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SNRK/IF_images/A-431_HPA042163_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SNRK/IF_images/A-431_HPA042163_1.jpg	True	resolved	detail/nucleoplasm/SNRK/IF_images/A-431_HPA042163_1.jpg
SNRK	nucleoplasm	detail/nucleoplasm/SNRK/SNRK-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SNRK/IF_images/U-251MG_HPA042163_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SNRK/IF_images/U-251MG_HPA042163_2.jpg	True	resolved	detail/nucleoplasm/SNRK/IF_images/U-251MG_HPA042163_2.jpg
SNRK	nucleoplasm	detail/nucleoplasm/SNRK/SNRK-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SNRK/SNRK-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SNRK/SNRK-PAE.png	True	resolved	detail/nucleoplasm/SNRK/SNRK-PAE.png
SNRK	nucleoplasm	detail/nucleoplasm/SNRK/SNRK-evaluation.md	obsidian	SNRK-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SNRK/SNRK-PAE.png	True	resolved	detail/nucleoplasm/SNRK/SNRK-PAE.png
SNRK	nucleoplasm	detail/nucleoplasm/SNRK/SNRK-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SNRK/SNRK-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SNRK/SNRK-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SNRK/SNRK-PAE.png
SOX12	nucleoplasm	detail/nucleoplasm/SOX12/SOX12-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SOX12/IF_images/A-549_HPA055052_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SOX12/IF_images/A-549_HPA055052_1.jpg	True	resolved	detail/nucleoplasm/SOX12/IF_images/A-549_HPA055052_1.jpg
SOX12	nucleoplasm	detail/nucleoplasm/SOX12/SOX12-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SOX12/IF_images/Hep-G2_HPA055052_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SOX12/IF_images/Hep-G2_HPA055052_2.jpg	True	resolved	detail/nucleoplasm/SOX12/IF_images/Hep-G2_HPA055052_2.jpg
SOX12	nucleoplasm	detail/nucleoplasm/SOX12/SOX12-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SOX12/SOX12-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SOX12/SOX12-PAE.png	True	resolved	detail/nucleoplasm/SOX12/SOX12-PAE.png
SOX12	nucleoplasm	detail/nucleoplasm/SOX12/SOX12-evaluation.md	obsidian	SOX12-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SOX12/SOX12-PAE.png	True	resolved	detail/nucleoplasm/SOX12/SOX12-PAE.png
SOX12	nucleoplasm	detail/nucleoplasm/SOX12/SOX12-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SOX12/SOX12-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SOX12/SOX12-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SOX12/SOX12-PAE.png
SOX15	nucleoplasm	detail/nucleoplasm/SOX15/SOX15-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SOX15/IF_images/A-431_HPA067196_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SOX15/IF_images/A-431_HPA067196_1.jpg	True	resolved	detail/nucleoplasm/SOX15/IF_images/A-431_HPA067196_1.jpg
SOX15	nucleoplasm	detail/nucleoplasm/SOX15/SOX15-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SOX15/IF_images/HaCaT_HPA067196_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SOX15/IF_images/HaCaT_HPA067196_2.jpg	True	resolved	detail/nucleoplasm/SOX15/IF_images/HaCaT_HPA067196_2.jpg
SOX15	nucleoplasm	detail/nucleoplasm/SOX15/SOX15-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SOX15/SOX15-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SOX15/SOX15-PAE.png	True	resolved	detail/nucleoplasm/SOX15/SOX15-PAE.png
SOX15	nucleoplasm	detail/nucleoplasm/SOX15/SOX15-evaluation.md	obsidian	SOX15-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SOX15/SOX15-PAE.png	True	resolved	detail/nucleoplasm/SOX15/SOX15-PAE.png
SOX15	nucleoplasm	detail/nucleoplasm/SOX15/SOX15-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SOX15/SOX15-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SOX15/SOX15-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SOX15/SOX15-PAE.png
SP140L	nucleoplasm	detail/nucleoplasm/SP140L/SP140L-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SP140L/IF_images/A-431_HPA055864_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SP140L/IF_images/A-431_HPA055864_1.jpg	True	resolved	detail/nucleoplasm/SP140L/IF_images/A-431_HPA055864_1.jpg
SP140L	nucleoplasm	detail/nucleoplasm/SP140L/SP140L-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SP140L/IF_images/HeLa_HPA055864_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SP140L/IF_images/HeLa_HPA055864_2.jpg	True	resolved	detail/nucleoplasm/SP140L/IF_images/HeLa_HPA055864_2.jpg
SP140L	nucleoplasm	detail/nucleoplasm/SP140L/SP140L-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SP140L/SP140L-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SP140L/SP140L-PAE.png	True	resolved	detail/nucleoplasm/SP140L/SP140L-PAE.png
SP140L	nucleoplasm	detail/nucleoplasm/SP140L/SP140L-evaluation.md	obsidian	SP140L-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SP140L/SP140L-PAE.png	True	resolved	detail/nucleoplasm/SP140L/SP140L-PAE.png
SP140L	nucleoplasm	detail/nucleoplasm/SP140L/SP140L-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SP140L/SP140L-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SP140L/SP140L-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SP140L/SP140L-PAE.png
SPSB4	nucleoplasm	detail/nucleoplasm/SPSB4/SPSB4-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SPSB4/IF_images/1687_E2_2_blue_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SPSB4/IF_images/1687_E2_2_blue_red_green.jpg	True	resolved	detail/nucleoplasm/SPSB4/IF_images/1687_E2_2_blue_red_green.jpg
SPSB4	nucleoplasm	detail/nucleoplasm/SPSB4/SPSB4-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SPSB4/IF_images/1687_E2_3_blue_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SPSB4/IF_images/1687_E2_3_blue_red_green.jpg	True	resolved	detail/nucleoplasm/SPSB4/IF_images/1687_E2_3_blue_red_green.jpg
SSU72	nucleoplasm	detail/nucleoplasm/SSU72/SSU72-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SSU72/IF_images/SSU72_IF_red_green.jpg	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SSU72/IF_images/SSU72_IF_red_green.jpg	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SSU72/IF_images/SSU72_IF_red_green.jpg
SSU72	nucleoplasm	detail/nucleoplasm/SSU72/SSU72-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SSU72/SSU72-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SSU72/SSU72-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SSU72/SSU72-PAE.png
SUDS3	nucleoplasm	detail/nucleoplasm/SUDS3/SUDS3-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SUDS3/IF_images/A-431_HPA040402_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SUDS3/IF_images/A-431_HPA040402_1.jpg	True	resolved	detail/nucleoplasm/SUDS3/IF_images/A-431_HPA040402_1.jpg
SUDS3	nucleoplasm	detail/nucleoplasm/SUDS3/SUDS3-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nucleoplasm/SUDS3/IF_images/U-251MG_HPA040402_2.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/SUDS3/IF_images/U-251MG_HPA040402_2.jpg	True	resolved	detail/nucleoplasm/SUDS3/IF_images/U-251MG_HPA040402_2.jpg
