gene	in_original_recovery_plan	original_recommended_action	in_full_reevaluate_batches	batch_id	was_processed	current_report_path	current_status	current_lines	current_chars	processed_but_not_in_queue	should_have_been_skipped	reason
KANSL3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/KANSL3/KANSL3-evaluation.md	scored	168	5472	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KATNAL2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KATNAL2/KATNAL2-evaluation.md	rejected	36	650	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KATNBL1	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/KATNBL1/KATNBL1-evaluation.md	rejected	49	899	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KAZN	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/KAZN/KAZN-evaluation.md	rejected	49	890	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KBTBD4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/KBTBD4/KBTBD4-evaluation.md	scored	177	5961	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KBTBD6	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/KBTBD6/KBTBD6-evaluation.md	rejected	49	896	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KBTBD7	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/KBTBD7/KBTBD7-evaluation.md	rejected	49	896	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KCTD1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/KCTD1/KCTD1-evaluation.md	scored	168	5151	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KCTD13	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/KCTD13/KCTD13-evaluation.md	scored	168	5209	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KCTD15	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KCTD15/KCTD15-evaluation.md	rejected	39	739	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KCTD5	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/KCTD5/KCTD5-evaluation.md	scored	180	5752	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KHNYN	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KHNYN/KHNYN-evaluation.md	rejected	36	619	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KHSRP	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KHSRP/KHSRP-evaluation.md	rejected	41	829	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KIAA1549	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KIAA1549/KIAA1549-evaluation.md	rejected	41	789	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLF10	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KLF10/KLF10-evaluation.md	rejected	41	799	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLF11	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KLF11/KLF11-evaluation.md	rejected	41	795	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLF12	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KLF12/KLF12-evaluation.md	rejected	41	773	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLF14	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KLF14/KLF14-evaluation.md	rejected	41	821	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLF3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KLF3/KLF3-evaluation.md	rejected	39	750	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLF6	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KLF6/KLF6-evaluation.md	rejected	41	806	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLF7	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KLF7/KLF7-evaluation.md	rejected	41	792	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLHDC10	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/KLHDC10/KLHDC10-evaluation.md	rejected	49	899	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLHDC2	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/KLHDC2/KLHDC2-evaluation.md	rejected	49	896	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLHDC3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KLHDC3/KLHDC3-evaluation.md	rejected	36	626	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLHDC4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/KLHDC4/KLHDC4-evaluation.md	scored	168	5186	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLHDC8A	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/KLHDC8A/KLHDC8A-evaluation.md	scored	177	5531	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLHL15	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/KLHL15/KLHL15-evaluation.md	rejected	49	896	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLHL20	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/KLHL20/KLHL20-evaluation.md	rejected	49	896	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLHL22	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/KLHL22/KLHL22-evaluation.md	rejected	49	896	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KLRB1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KLRB1/KLRB1-evaluation.md	rejected	41	835	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KNL1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KNL1/KNL1-evaluation.md	rejected	41	813	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KNOP1	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/KNOP1/KNOP1-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KPNA2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KPNA2/KPNA2-evaluation.md	rejected	41	833	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KPNA3	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/KPNA3/KPNA3-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KPNA4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleus-cytoplasm/KPNA4/KPNA4-evaluation.md	scored	200	6463	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KPNB1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KPNB1/KPNB1-evaluation.md	rejected	39	754	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KPTN	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KPTN/KPTN-evaluation.md	rejected	36	625	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KRCC1	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/KRCC1/KRCC1-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KRI1	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/KRI1/KRI1-evaluation.md	rejected	49	890	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KRR1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KRR1/KRR1-evaluation.md	rejected	41	830	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KTI12	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleus-cytoplasm/KTI12/KTI12-evaluation.md	scored	193	5844	True	False	PROCESSED_BUT_NOT_IN_QUEUE
KYNU	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/KYNU/KYNU-evaluation.md	rejected	41	808	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LACC1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/LACC1/LACC1-evaluation.md	scored	179	5733	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LAMTOR2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LAMTOR2/LAMTOR2-evaluation.md	rejected	36	634	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LANCL2	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/LANCL2/LANCL2-evaluation.md	rejected	49	896	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LBH	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LBH/LBH-evaluation.md	rejected	41	795	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LBX1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LBX1/LBX1-evaluation.md	rejected	39	741	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LBX2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/LBX2/LBX2-evaluation.md	scored	169	5237	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LCOR	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/LCOR/LCOR-evaluation.md	scored	168	5214	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LCORL	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LCORL/LCORL-evaluation.md	rejected	39	739	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LDOC1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleolus/LDOC1/LDOC1-evaluation.md	scored	179	5506	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LEMD2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-envelope/LEMD2/LEMD2-evaluation.md	scored	167	5334	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LEMD3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-envelope/LEMD3/LEMD3-evaluation.md	scored	172	5576	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LENG8	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/LENG8/LENG8-evaluation.md	scored	178	5667	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LETMD1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleus-cytoplasm/LETMD1/LETMD1-evaluation.md	scored	168	5589	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LEUTX	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/LEUTX/LEUTX-evaluation.md	scored	139	5929	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LGMN	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LGMN/LGMN-evaluation.md	rejected	41	812	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LHX1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LHX1/LHX1-evaluation.md	rejected	41	818	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LHX4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LHX4/LHX4-evaluation.md	rejected	41	804	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LHX5	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/LHX5/LHX5-evaluation.md	scored	167	5330	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LHX8	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LHX8/LHX8-evaluation.md	rejected	41	788	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LHX9	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LHX9/LHX9-evaluation.md	rejected	39	730	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LIG1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LIG1/LIG1-evaluation.md	rejected	39	717	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LIG3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LIG3/LIG3-evaluation.md	rejected	39	733	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LIMK1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LIMK1/LIMK1-evaluation.md	rejected	41	795	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LIPA	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LIPA/LIPA-evaluation.md	rejected	41	866	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LITAF	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LITAF/LITAF-evaluation.md	rejected	41	857	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LLPH	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleolus/LLPH/LLPH-evaluation.md	scored	193	6016	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LMNB2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LMNB2/LMNB2-evaluation.md	rejected	41	819	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LMO4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LMO4/LMO4-evaluation.md	rejected	41	822	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LMX1B	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LMX1B/LMX1B-evaluation.md	rejected	41	823	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LNPK	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LNPK/LNPK-evaluation.md	rejected	36	615	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LOXL2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LOXL2/LOXL2-evaluation.md	rejected	41	827	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LPIN1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LPIN1/LPIN1-evaluation.md	rejected	41	793	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LPP	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LPP/LPP-evaluation.md	rejected	40	751	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LRR1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-envelope/LRR1/LRR1-evaluation.md	scored	178	5730	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LRRC10	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/LRRC10/LRRC10-evaluation.md	scored	180	5583	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LRRC31	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/LRRC31/LRRC31-evaluation.md	scored	172	5012	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LRRC7	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LRRC7/LRRC7-evaluation.md	rejected	36	617	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LRRFIP1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LRRFIP1/LRRFIP1-evaluation.md	rejected	41	865	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LRWD1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/chromatin/LRWD1/LRWD1-evaluation.md	scored	199	6691	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LSM8	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/LSM8/LSM8-evaluation.md	scored	184	5911	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LTV1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LTV1/LTV1-evaluation.md	rejected	36	612	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LXN	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LXN/LXN-evaluation.md	rejected	36	623	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LYAR	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleolus/LYAR/LYAR-evaluation.md	scored	167	5201	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LYL1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LYL1/LYL1-evaluation.md	rejected	39	728	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LYRM1	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/LYRM1/LYRM1-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LYRM4	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/LYRM4/LYRM4-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LYST	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LYST/LYST-evaluation.md	rejected	41	863	True	False	PROCESSED_BUT_NOT_IN_QUEUE
LZTR1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/LZTR1/LZTR1-evaluation.md	rejected	41	817	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAB21L1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MAB21L1/MAB21L1-evaluation.md	scored	177	5573	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAB21L4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MAB21L4/MAB21L4-evaluation.md	scored	91	3277	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MACC1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MACC1/MACC1-evaluation.md	rejected	33	572	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MACO1	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/MACO1/MACO1-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MACROD1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MACROD1/MACROD1-evaluation.md	scored	179	5447	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MACROH2A2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	scored	188	6405	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAD2L1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MAD2L1/MAD2L1-evaluation.md	rejected	33	572	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAEA	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MAEA/MAEA-evaluation.md	scored	97	4471	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAEL	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MAEL/MAEL-evaluation.md	scored	173	5560	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAF1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MAF1/MAF1-evaluation.md	scored	178	5478	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAFF	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MAFF/MAFF-evaluation.md	rejected	33	566	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAFK	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MAFK/MAFK-evaluation.md	rejected	33	566	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAGEA1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MAGEA1/MAGEA1-evaluation.md	rejected	33	560	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAGEA4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MAGEA4/MAGEA4-evaluation.md	rejected	33	560	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAGEB16	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MAGEB16/MAGEB16-evaluation.md	scored	183	5024	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAGEL2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MAGEL2/MAGEL2-evaluation.md	rejected	33	561	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAGI1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MAGI1/MAGI1-evaluation.md	rejected	33	605	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAML1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MAML1/MAML1-evaluation.md	rejected	33	583	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAML2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MAML2/MAML2-evaluation.md	rejected	33	583	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAML3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MAML3/MAML3-evaluation.md	rejected	33	583	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAMLD1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MAMLD1/MAMLD1-evaluation.md	scored	174	5141	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MARCKS	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MARCKS/MARCKS-evaluation.md	rejected	33	592	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MARS1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MARS1/MARS1-evaluation.md	rejected	33	564	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAST4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MAST4/MAST4-evaluation.md	scored	188	5644	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MASTL	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleus-cytoplasm/MASTL/MASTL-evaluation.md	scored	167	4762	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAT1A	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MAT1A/MAT1A-evaluation.md	rejected	33	570	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAT2A	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MAT2A/MAT2A-evaluation.md	rejected	33	570	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MAU2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MAU2/MAU2-evaluation.md	scored	190	5391	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MBIP	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/MBIP/MBIP-evaluation.md	rejected	49	890	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MBLAC1	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/MBLAC1/MBLAC1-evaluation.md	rejected	49	896	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MBTD1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MBTD1/MBTD1-evaluation.md	scored	190	6086	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MCIDAS	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MCIDAS/MCIDAS-evaluation.md	scored	173	5107	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MCMBP	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MCMBP/MCMBP-evaluation.md	scored	171	5210	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MCRIP2	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/MCRIP2/MCRIP2-evaluation.md	rejected	49	896	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MCRS1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MCRS1/MCRS1-evaluation.md	scored	174	5492	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MDC1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MDC1/MDC1-evaluation.md	rejected	40	887	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MDFIC	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MDFIC/MDFIC-evaluation.md	scored	189	5577	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MDP1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MDP1/MDP1-evaluation.md	scored	187	5601	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MEAF6	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MEAF6/MEAF6-evaluation.md	scored	174	5622	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MEF2A	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MEF2A/MEF2A-evaluation.md	rejected	33	563	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MEFV	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MEFV/MEFV-evaluation.md	rejected	33	573	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MEI4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MEI4/MEI4-evaluation.md	scored	193	5257	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MEIKIN	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MEIKIN/MEIKIN-evaluation.md	scored	173	5245	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MEIOB	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/MEIOB/MEIOB-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MEIOC	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MEIOC/MEIOC-evaluation.md	scored	214	6762	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MEIS3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MEIS3/MEIS3-evaluation.md	scored	178	5486	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MEOX1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MEOX1/MEOX1-evaluation.md	scored	175	5255	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MEOX2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MEOX2/MEOX2-evaluation.md	rejected	180	5603	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MEPCE	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MEPCE/MEPCE-evaluation.md	scored	190	5840	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MESD	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-body/MESD/MESD-evaluation.md	scored	132	4013	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MESP2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/chromatin/MESP2/MESP2-evaluation.md	scored	175	5225	True	False	PROCESSED_BUT_NOT_IN_QUEUE
METTL16	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleus-cytoplasm/METTL16/METTL16-evaluation.md	scored	167	4960	True	False	PROCESSED_BUT_NOT_IN_QUEUE
METTL18	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/METTL18/METTL18-evaluation.md	scored	189	5958	True	False	PROCESSED_BUT_NOT_IN_QUEUE
