gene	category	status	lines	chars	risk	missing_fields	issues	has_packet_error	has_template	has_hpa	has_pubmed	has_alphafold	has_pdb	has_ppi	has_literature
STX1B	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
STYX	rejected	rejected	44	783	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
SYCP2L	rejected	rejected	44	789	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
SYNE3	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
Sgo2a	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
Slfn1	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
Sox19	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
Spdye4a	rejected	rejected	44	792	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
Ssxa1	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TATDN1	rejected	rejected	44	789	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TATDN2	rejected	rejected	44	789	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TATDN3	rejected	rejected	44	789	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TBATA	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TC2N	rejected	rejected	44	783	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TCEANC2	rejected	rejected	44	792	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TCF24	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TCP10L	rejected	rejected	44	789	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TDRP	rejected	rejected	44	783	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TERB2	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TESK2	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TEX55	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TMC8	rejected	rejected	44	783	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TNKS1BP1	rejected	rejected	44	795	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TOR1B	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TPP2	rejected	rejected	44	783	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TRAK1	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TRAPPC12	rejected	rejected	44	795	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TRIM68	rejected	rejected	44	789	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TSEN15	rejected	rejected	44	789	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TSEN34	rejected	rejected	44	789	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TSNAXIP1	rejected	rejected	44	795	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TSPY10	rejected	rejected	44	789	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TSPY2	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TSPY4	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TSPY8	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TSPY9	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TSTD1	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TTC5	rejected	rejected	44	783	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
TUBD1	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
Tex24	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
Trap1a	rejected	rejected	44	789	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
UBTFL1	rejected	rejected	44	789	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
UBXN2A	rejected	rejected	44	789	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
UBXN6	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
UBXN7	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
URGCP	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
URI1	rejected	rejected	44	783	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
VEZT	rejected	rejected	44	783	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
WDR18	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
WDR37	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
WDR55	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
WDR74	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
XRRA1	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
Xlr5c	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
YPEL1	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
YPEL3	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
ZNG1B	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
ZNG1C	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
ZNG1E	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
ZNG1F	rejected	rejected	44	786	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
DENND4A	rejected	rejected	46	813	CRITICAL	PubMed,AlphaFold,PDB,PPI,Literature		False	False	True	False	False	False	False	False
DEPDC7	rejected	rejected	46	800	CRITICAL	PubMed,AlphaFold,PDB,PPI,Literature		False	False	True	False	False	False	False	False
DYNC1LI1	rejected	rejected	46	1157	CRITICAL	PubMed,AlphaFold,PDB,PPI,Literature		False	False	True	False	False	False	False	False
C2CD6	rejected	rejected	53	1071	HIGH	PubMed,PPI,Literature		False	False	True	False	True	True	False	False
ABLIM2	rejected	rejected	55	1437	CRITICAL	PubMed,PDB,PPI,Literature		False	False	True	False	True	False	False	False
C3orf38	nucleoplasm	scored	61	1586	MED	PubMed,Literature		False	False	True	False	True	True	True	False
GNAI1	rejected	rejected	61	2387	MED	PubMed,Literature		False	False	True	False	True	True	True	False
ABI1	rejected	rejected	62	1993	HIGH	PubMed,PDB,Literature		False	False	True	False	True	False	True	False
C11orf42	rejected	rejected	62	1915	MED	PubMed,Literature		False	False	True	False	True	True	True	False
C12orf60	rejected	rejected	62	1811	HIGH	PubMed,PDB,Literature		False	False	True	False	True	False	True	False
AARS1	rejected	rejected	66	2013	HIGH	PubMed,PDB,Literature		False	False	True	False	True	False	True	False
C19orf67	rejected	rejected	66	2062	MED	PubMed,Literature		False	False	True	False	True	True	True	False
ATXN2L	rejected	rejected	67	2636	HIGH	PubMed,PDB,Literature		False	False	True	False	True	False	True	False
C19orf73	rejected	rejected	68	2524	LOW	PubMed		False	False	True	False	True	True	True	True
C19orf53	rejected	rejected	73	2779	LOW	PubMed		False	False	True	False	True	True	True	True
CIMIP6	rejected	rejected	81	1545	MED	PubMed,Literature		False	False	True	False	True	True	True	False
CLBA1	rejected	rejected	81	1591	MED	PubMed,Literature		False	False	True	False	True	True	True	False
CMTM1	rejected	rejected	81	1586	MED	PubMed,Literature		False	False	True	False	True	True	True	False
CPLANE2	rejected	rejected	81	1759	MED	PubMed,Literature		False	False	True	False	True	True	True	False
C1orf162	rejected	rejected	84	1559	MED	PubMed,Literature		False	False	True	False	True	True	True	False
MAB21L4	nucleoplasm	scored	86	3126	MED	PubMed,PDB		False	False	True	False	True	False	True	True
CAMK1D	nucleoplasm	scored	105	4542	LOW	PubMed		False	False	True	False	True	True	True	True
API5	nucleoplasm	scored	119	4923	LOW	PubMed		False	False	True	False	True	True	True	True
ALPK3	nucleoplasm	scored	122	4839	LOW	PubMed		False	False	True	False	True	True	True	True
ANKRD52	nucleoplasm	scored	124	4634	OK			False	False	True	True	True	True	True	True
OAS3	rejected	rejected	129	3941	MED	PubMed,Literature		False	False	True	False	True	True	True	False
A1CF	nucleoplasm	scored	132	5967	LOW	PubMed		False	False	True	False	True	True	True	True
BBLN	rejected	rejected	136	2893	LOW	PubMed		False	False	True	False	True	True	True	True
LEUTX	nucleoplasm	scored	139	5929	LOW	PubMed		False	False	True	False	True	True	True	True
AKAP8L	nucleoplasm	scored	140	5835	LOW	PubMed		False	False	True	False	True	True	True	True
HES7	nucleoplasm	scored	142	4898	LOW	PubMed		False	False	True	False	True	True	True	True
CSRNP2	nucleoplasm	scored	145	5956	LOW	PubMed		False	False	True	False	True	True	True	True
CSTF2T	nucleoplasm	scored	145	4038	LOW	PubMed		False	False	True	False	True	True	True	True
CFDP1	chromatin	scored	148	5098	LOW	PubMed		False	False	True	False	True	True	True	True
HSF4	nucleoplasm	scored	149	3442	MED	PubMed,PDB		False	False	True	False	True	False	True	True
CCDC137	chromatin	scored	150	4452	LOW	PubMed		False	False	True	False	True	True	True	True
CENPT	chromatin	scored	150	4113	LOW	PubMed		False	False	True	False	True	True	True	True
CASC3	nuclear-speckle	scored	150	4745	LOW	PubMed		False	False	True	False	True	True	True	True
C1D	nucleolus	scored	150	4518	LOW	PubMed		False	False	True	False	True	True	True	True
CCDC82	nucleoplasm	scored	150	4289	LOW	PubMed		False	False	True	False	True	True	True	True
CSRNP3	nucleoplasm	scored	150	4683	LOW	PubMed		False	False	True	False	True	True	True	True
HASPIN	nucleoplasm	scored	150	3535	MED	PubMed,PDB		False	False	True	False	True	False	True	True
HAT1	nucleoplasm	scored	150	3667	MED	PubMed,PDB		False	False	True	False	True	False	True	True
CDAN1	nucleus-cytoplasm	scored	150	4376	LOW	PubMed		False	False	True	False	True	True	True	True
CDC14A	nucleus-cytoplasm	scored	150	4658	LOW	PubMed		False	False	True	False	True	True	True	True
CHMP1A	nucleus-cytoplasm	scored	150	4426	LOW	PubMed		False	False	True	False	True	True	True	True
CLNS1A	nucleus-cytoplasm	scored	150	4564	LOW	PubMed		False	False	True	False	True	True	True	True
CENPH	chromatin	scored	151	4161	LOW	PubMed		False	False	True	False	True	True	True	True
CENPI	chromatin	scored	151	4562	LOW	PubMed		False	False	True	False	True	True	True	True
CENPU	chromatin	scored	151	4595	LOW	PubMed		False	False	True	False	True	True	True	True
CHP2	nucleus-cytoplasm	scored	151	4420	LOW	PubMed		False	False	True	False	True	True	True	True
CRTC3	nucleus-cytoplasm	scored	151	4552	LOW	PubMed		False	False	True	False	True	True	True	True
CSRP3	nucleus-cytoplasm	scored	151	4520	LOW	PubMed		False	False	True	False	True	True	True	True
CUTC	nucleus-cytoplasm	scored	151	4304	LOW	PubMed		False	False	True	False	True	True	True	True
CCDC174	nucleoplasm	scored	154	5239	LOW	PubMed		False	False	True	False	True	True	True	True
DMRTA2	nucleoplasm	scored	156	4298	LOW	PubMed		False	False	True	False	True	True	True	True
CYB561A3	nucleoplasm	scored	157	5658	LOW	PubMed		False	False	True	False	True	True	True	True
DBX2	nucleoplasm	scored	158	4089	LOW	PubMed		False	False	True	False	True	True	True	True
GCKR	rejected	rejected	158	5329	MED	PubMed,Literature		False	False	True	False	True	True	True	False
CGRRF1	nucleoplasm	scored	159	4552	LOW	PubMed		False	False	True	False	True	True	True	True
DMRTA1	nucleoplasm	scored	159	4315	LOW	PubMed		False	False	True	False	True	True	True	True
DONSON	nucleoplasm	scored	159	4256	LOW	PubMed		False	False	True	False	True	True	True	True
DRGX	nucleoplasm	scored	159	4384	LOW	PubMed		False	False	True	False	True	True	True	True
AIPL1	rejected	rejected	159	4957	MED	PubMed,Literature		False	False	True	False	True	True	True	False
CSTF1	nucleoplasm	scored	161	5230	LOW	PubMed		False	False	True	False	True	True	True	True
RPUSD4	nucleoplasm	scored	161	4104	LOW	PubMed		False	False	True	False	True	True	True	True
TENT2	nucleoplasm	scored	161	3952	LOW	PubMed		False	False	True	False	True	True	True	True
SYCE2	chromatin	scored	162	4145	LOW	PubMed		False	False	True	False	True	True	True	True
ASB18	nucleolus	scored	162	4813	LOW	PubMed		False	False	True	False	True	True	True	True
DACH2	nucleoplasm	scored	162	4413	LOW	PubMed		False	False	True	False	True	True	True	True
HNF4G	nucleoplasm	scored	162	6549	LOW	PubMed		False	False	True	False	True	True	True	True
HORMAD1	nucleoplasm	scored	162	6137	LOW	PubMed		False	False	True	False	True	True	True	True
SPC24	chromatin	scored	163	4183	LOW	PubMed		False	False	True	False	True	True	True	True
SPC25	chromatin	scored	163	4158	LOW	PubMed		False	False	True	False	True	True	True	True
SYCE1	chromatin	scored	163	4178	LOW	PubMed		False	False	True	False	True	True	True	True
CCDC86	nucleoplasm	scored	163	5777	LOW	PubMed		False	False	True	False	True	True	True	True
CHML	nucleoplasm	scored	163	4889	LOW	PubMed		False	False	True	False	True	True	True	True
DBR1	nucleoplasm	scored	163	4398	LOW	PubMed		False	False	True	False	True	True	True	True
DNTT	nucleoplasm	scored	163	4411	LOW	PubMed		False	False	True	False	True	True	True	True
DRAP1	nucleoplasm	scored	163	4334	LOW	PubMed		False	False	True	False	True	True	True	True
DSCC1	nucleoplasm	scored	163	4615	LOW	PubMed		False	False	True	False	True	True	True	True
DXO	nucleoplasm	scored	163	4503	LOW	PubMed		False	False	True	False	True	True	True	True
EEF1AKMT4	nucleoplasm	scored	163	3883	LOW	PubMed		False	False	True	False	True	True	True	True
ENSA	nucleoplasm	scored	163	3805	LOW	PubMed		False	False	True	False	True	True	True	True
HOMEZ	nucleoplasm	scored	163	6913	LOW	PubMed		False	False	True	False	True	True	True	True
THRAP3	nucleoplasm	scored	163	4137	LOW	PubMed		False	False	True	False	True	True	True	True
TSR2	nucleoplasm	scored	163	3971	LOW	PubMed		False	False	True	False	True	True	True	True
PRR7	chromatin	scored	164	4165	LOW	PubMed		False	False	True	False	True	True	True	True
SPINDOC	chromatin	scored	164	4631	LOW	PubMed		False	False	True	False	True	True	True	True
SGO2	nuclear-speckle	scored	164	4119	LOW	PubMed		False	False	True	False	True	True	True	True
TGS1	nucleolus	scored	164	4328	LOW	PubMed		False	False	True	False	True	True	True	True
ATRNL1	nucleoplasm	scored	164	5254	LOW	PubMed		False	False	True	False	True	True	True	True
CAMTA2	nucleoplasm	scored	164	5889	LOW	PubMed		False	False	True	False	True	True	True	True
CCDC92	nucleoplasm	scored	164	5809	LOW	PubMed		False	False	True	False	True	True	True	True
CENPP	nucleoplasm	scored	164	5503	LOW	PubMed		False	False	True	False	True	True	True	True
CREBL2	nucleoplasm	scored	164	6211	LOW	PubMed		False	False	True	False	True	True	True	True
CSRNP1	nucleoplasm	scored	164	6328	LOW	PubMed		False	False	True	False	True	True	True	True
CSTF3	nucleoplasm	scored	164	6107	LOW	PubMed		False	False	True	False	True	True	True	True
CWC15	nucleoplasm	scored	164	6292	LOW	PubMed		False	False	True	False	True	True	True	True
CWC27	nucleoplasm	scored	164	6028	LOW	PubMed		False	False	True	False	True	True	True	True
DET1	nucleoplasm	scored	164	4391	LOW	PubMed		False	False	True	False	True	True	True	True
TMA16	nucleoplasm	scored	164	3997	LOW	PubMed		False	False	True	False	True	True	True	True
USB1	nucleoplasm	scored	164	3842	LOW	PubMed		False	False	True	False	True	True	True	True
VRTN	nucleoplasm	scored	164	4108	LOW	PubMed		False	False	True	False	True	True	True	True
ASB2	nucleus-cytoplasm	scored	164	4612	LOW	PubMed		False	False	True	False	True	True	True	True
RESF1	nuclear-envelope	scored	165	4233	LOW	PubMed		False	False	True	False	True	True	True	True
SUPT3H	nucleolus	scored	165	4545	LOW	PubMed		False	False	True	False	True	True	True	True
TEX2	nucleolus	scored	165	4199	LOW	PubMed		False	False	True	False	True	True	True	True
BBX	nucleoplasm	scored	165	4426	LOW	PubMed		False	False	True	False	True	True	True	True
DNTTIP1	nucleoplasm	scored	165	4793	OK			False	False	True	True	True	True	True	True
RCAN3	nucleoplasm	scored	165	4117	LOW	PubMed		False	False	True	False	True	True	True	True
SUDS3	nucleoplasm	scored	165	4135	LOW	PubMed		False	False	True	False	True	True	True	True
S100PBP	nucleus-cytoplasm	scored	165	4199	LOW	PubMed		False	False	True	False	True	True	True	True
SESN3	nucleus-cytoplasm	scored	165	4318	LOW	PubMed		False	False	True	False	True	True	True	True
TASL	nucleus-cytoplasm	scored	165	4194	LOW	PubMed		False	False	True	False	True	True	True	True
PRR14	chromatin	scored	166	4008	LOW	PubMed		False	False	True	False	True	True	True	True
PRRC2A	chromatin	scored	166	4160	LOW	PubMed		False	False	True	False	True	True	True	True
PURB	chromatin	scored	166	4149	LOW	PubMed		False	False	True	False	True	True	True	True
QSER1	chromatin	scored	166	4041	LOW	PubMed		False	False	True	False	True	True	True	True
RTF2	chromatin	scored	166	4012	LOW	PubMed		False	False	True	False	True	True	True	True
SERF2	nuclear-speckle	scored	166	4138	LOW	PubMed		False	False	True	False	True	True	True	True
TONSL	nucleolus	scored	166	4235	LOW	PubMed		False	False	True	False	True	True	True	True
TXNL4B	nucleolus	scored	166	4207	LOW	PubMed		False	False	True	False	True	True	True	True
ANKRD35	nucleoplasm	scored	166	5103	LOW	PubMed		False	False	True	False	True	True	True	True
DPY30	nucleoplasm	scored	166	4674	LOW	PubMed		False	False	True	False	True	True	True	True
HSF2BP	nucleoplasm	scored	166	7158	LOW	PubMed		False	False	True	False	True	True	True	True
RHOXF2B	nucleoplasm	scored	166	3872	LOW	PubMed		False	False	True	False	True	True	True	True
TADA3	nucleoplasm	scored	166	4288	LOW	PubMed		False	False	True	False	True	True	True	True
STOX2	nucleus-cytoplasm	scored	166	4235	LOW	PubMed		False	False	True	False	True	True	True	True
THEMIS2	nucleus-cytoplasm	scored	166	4178	LOW	PubMed		False	False	True	False	True	True	True	True
UNCX	nucleus-cytoplasm	scored	166	4394	LOW	PubMed		False	False	True	False	True	True	True	True
CRAMP1	chromatin	scored	167	4960	LOW	PubMed		False	False	True	False	True	True	True	True
DSN1	chromatin	scored	167	4334	LOW	PubMed		False	False	True	False	True	True	True	True
MPHOSPH8	chromatin	scored	167	5046	LOW	PubMed		False	False	True	False	True	True	True	True
PAXX	chromatin	scored	167	4138	LOW	PubMed		False	False	True	False	True	True	True	True
PMF1	chromatin	scored	167	4149	LOW	PubMed		False	False	True	False	True	True	True	True
SSBP2	chromatin	scored	167	4218	LOW	PubMed		False	False	True	False	True	True	True	True
LEMD2	nuclear-envelope	scored	167	5334	MED	PubMed,PDB		False	False	True	False	True	False	True	True
VGLL3	nuclear-speckle	scored	167	4135	LOW	PubMed		False	False	True	False	True	True	True	True
AGBL2	nucleolus	scored	167	4919	LOW	PubMed		False	False	True	False	True	True	True	True
C12orf43	nucleolus	scored	167	4691	LOW	PubMed		False	False	True	False	True	True	True	True
LYAR	nucleolus	scored	167	5201	MED	PubMed,PDB		False	False	True	False	True	False	True	True
SUPT7L	nucleolus	scored	167	4400	LOW	PubMed		False	False	True	False	True	True	True	True
ARPP19	nucleoplasm	scored	167	5021	LOW	PubMed		False	False	True	False	True	True	True	True
ARRDC2	nucleoplasm	scored	167	5114	LOW	PubMed		False	False	True	False	True	True	True	True
CBFA2T2	nucleoplasm	scored	167	6834	LOW	PubMed		False	False	True	False	True	True	True	True
DEPDC1	nucleoplasm	scored	167	4618	LOW	PubMed		False	False	True	False	True	True	True	True
LHX5	nucleoplasm	scored	167	5330	MED	PubMed,PDB		False	False	True	False	True	False	True	True
NAA20	nucleoplasm	scored	167	4365	LOW	PubMed		False	False	True	False	True	True	True	True
PLCXD2	nucleoplasm	scored	167	4178	LOW	PubMed		False	False	True	False	True	True	True	True
PWWP2A	nucleoplasm	scored	167	4257	LOW	PubMed		False	False	True	False	True	True	True	True
WDR76	nucleoplasm	scored	167	4329	LOW	PubMed		False	False	True	False	True	True	True	True
MASTL	nucleus-cytoplasm	scored	167	4762	LOW	PubMed		False	False	True	False	True	True	True	True
METTL16	nucleus-cytoplasm	scored	167	4960	LOW	PubMed		False	False	True	False	True	True	True	True
MKNK2	nucleus-cytoplasm	scored	167	5269	LOW	PubMed		False	False	True	False	True	True	True	True
MKRN2	nucleus-cytoplasm	scored	167	4976	LOW	PubMed		False	False	True	False	True	True	True	True
MLF1	nucleus-cytoplasm	scored	167	4822	LOW	PubMed		False	False	True	False	True	True	True	True
MOV10	nucleus-cytoplasm	scored	167	4832	LOW	PubMed		False	False	True	False	True	True	True	True
PFN3	nucleus-cytoplasm	scored	167	4149	LOW	PubMed		False	False	True	False	True	True	True	True
SMYD4	nucleus-cytoplasm	scored	167	4956	LOW	PubMed		False	False	True	False	True	True	True	True
TRUB1	nucleus-cytoplasm	scored	167	4352	LOW	PubMed		False	False	True	False	True	True	True	True
ATOH8	nuclear-speckle	scored	168	4706	LOW	PubMed		False	False	True	False	True	True	True	True
TRMT10A	nucleolus	scored	168	4379	LOW	PubMed		False	False	True	False	True	True	True	True
URB1	nucleolus	scored	168	4147	LOW	PubMed		False	False	True	False	True	True	True	True
KANSL2	nucleoplasm	scored	168	5258	MED	PubMed,PDB		False	False	True	False	True	False	True	True
KANSL3	nucleoplasm	scored	168	5472	MED	PubMed,PDB		False	False	True	False	True	False	True	True
KCTD1	nucleoplasm	scored	168	5151	MED	PubMed,PDB		False	False	True	False	True	False	True	True
KCTD13	nucleoplasm	scored	168	5209	MED	PubMed,PDB		False	False	True	False	True	False	True	True
KLHDC4	nucleoplasm	scored	168	5186	MED	PubMed,PDB		False	False	True	False	True	False	True	True
LCOR	nucleoplasm	scored	168	5214	MED	PubMed,PDB		False	False	True	False	True	False	True	True
SCAND1	nucleoplasm	scored	168	4315	LOW	PubMed		False	False	True	False	True	True	True	True
TCF23	nucleoplasm	scored	168	4203	LOW	PubMed		False	False	True	False	True	True	True	True
THYN1	nucleoplasm	scored	168	4183	LOW	PubMed		False	False	True	False	True	True	True	True
TOX2	nucleoplasm	scored	168	4305	LOW	PubMed		False	False	True	False	True	True	True	True
TXNL4A	nucleoplasm	scored	168	4149	LOW	PubMed		False	False	True	False	True	True	True	True
DUS1L	nucleus-cytoplasm	scored	168	4387	OK			False	False	True	True	True	True	True	True
LETMD1	nucleus-cytoplasm	scored	168	5589	MED	PubMed,PDB		False	False	True	False	True	False	True	True
THAP5	nucleus-cytoplasm	scored	168	4340	LOW	PubMed		False	False	True	False	True	True	True	True
TTI2	nucleus-cytoplasm	scored	168	4335	LOW	PubMed		False	False	True	False	True	True	True	True
ARID1B	rejected	rejected	168	6071	LOW	Literature		False	False	True	True	True	True	True	False
CREB3L4	chromatin	scored	169	7612	LOW	PubMed		False	False	True	False	True	True	True	True
QRICH1	chromatin	scored	169	4253	LOW	PubMed		False	False	True	False	True	True	True	True
SEM1	chromatin	scored	169	4371	LOW	PubMed		False	False	True	False	True	True	True	True
TASOR2	chromatin	scored	169	4031	LOW	PubMed		False	False	True	False	True	True	True	True
UVSSA	chromatin	scored	169	4315	LOW	PubMed		False	False	True	False	True	True	True	True
CHMP7	nuclear-envelope	scored	169	7069	LOW	PubMed		False	False	True	False	True	True	True	True
SSBP4	nuclear-speckle	scored	169	4143	LOW	PubMed		False	False	True	False	True	True	True	True
AQR	nucleoplasm	scored	169	5863	LOW	PubMed		False	False	True	False	True	True	True	True
CEBPZ	nucleoplasm	scored	169	6378	LOW	PubMed		False	False	True	False	True	True	True	True
PPIG	nucleoplasm	scored	169	4287	LOW	PubMed		False	False	True	False	True	True	True	True
USF3	nucleoplasm	scored	169	4275	LOW	PubMed		False	False	True	False	True	True	True	True
COMMD10	nucleus-cytoplasm	scored	169	6156	LOW	PubMed		False	False	True	False	True	True	True	True
SRFBP1	nucleus-cytoplasm	scored	169	4396	LOW	PubMed		False	False	True	False	True	True	True	True
VXN	nucleus-cytoplasm	scored	169	4436	LOW	PubMed		False	False	True	False	True	True	True	True
ACAT2	rejected	rejected	169	5122	MED	PubMed,Literature		False	False	True	False	True	True	True	False
ARID1A	rejected	rejected	169	6074	LOW	Literature		False	False	True	True	True	True	True	False
TOX4	chromatin	scored	170	4378	LOW	PubMed		False	False	True	False	True	True	True	True
GMEB2	nuclear-body	scored	170	5081	LOW	PDB		False	False	True	True	True	False	True	True
FAM50A	nuclear-speckle	scored	170	4211	LOW	PubMed		False	False	True	False	True	True	True	True
TESC	nuclear-speckle	scored	170	4367	LOW	PubMed		False	False	True	False	True	True	True	True
GLYR1	nucleolus	scored	170	5154	LOW	PDB		False	False	True	True	True	False	True	True
TCF15	nucleolus	scored	170	4189	LOW	PubMed		False	False	True	False	True	True	True	True
ELF2	nucleoplasm	scored	170	4183	LOW	PubMed		False	False	True	False	True	True	True	True
FBXO28	nucleoplasm	scored	170	4195	LOW	PubMed		False	False	True	False	True	True	True	True
NAA38	nucleoplasm	scored	170	4439	LOW	PubMed		False	False	True	False	True	True	True	True
PPM1F	nucleoplasm	scored	170	4429	LOW	PubMed		False	False	True	False	True	True	True	True
PPRC1	nucleoplasm	scored	170	4299	LOW	PubMed		False	False	True	False	True	True	True	True
SOX12	nucleoplasm	scored	170	4442	LOW	PubMed		False	False	True	False	True	True	True	True
VENTX	nucleoplasm	scored	170	4353	LOW	PubMed		False	False	True	False	True	True	True	True
YEATS4	nucleoplasm	scored	170	4331	LOW	PubMed		False	False	True	False	True	True	True	True
TCFL5	nucleus-cytoplasm	scored	170	4437	LOW	PubMed		False	False	True	False	True	True	True	True
TENT4A	nucleus-cytoplasm	scored	170	4359	LOW	PubMed		False	False	True	False	True	True	True	True
TICRR	nucleus-cytoplasm	scored	170	4298	LOW	PubMed		False	False	True	False	True	True	True	True
SEPHS1	chromatin	scored	171	4331	LOW	PubMed		False	False	True	False	True	True	True	True
TELO2	chromatin	scored	171	4615	LOW	PubMed		False	False	True	False	True	True	True	True
NDC1	nuclear-envelope	scored	171	4543	LOW	PubMed		False	False	True	False	True	True	True	True
NEMP1	nuclear-envelope	scored	171	4329	LOW	PubMed		False	False	True	False	True	True	True	True
SPOCD1	nuclear-speckle	scored	171	4327	LOW	PubMed		False	False	True	False	True	True	True	True
TENT4B	nucleolus	scored	171	4334	LOW	PubMed		False	False	True	False	True	True	True	True
ANKRD31	nucleoplasm	scored	171	5671	LOW	PubMed		False	False	True	False	True	True	True	True
