gene	path	status	lines	source	report_claim	evidence_exists	evidence_type	evidence_path_or_source	embedded_in_report	mismatch_type	severity	recommended_action	needs_download	needs_embed	needs_report_text_fix	needs_manual_review	reason
DBX2	detail/nucleoplasm/DBX2/DBX2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
EVX1	detail/nucleoplasm/EVX1/EVX1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
IVNS1ABP	detail/nucleoplasm/IVNS1ABP/IVNS1ABP-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
EGLN2	detail/nucleoplasm/EGLN2/EGLN2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
HYPK	detail/nucleoplasm/HYPK/HYPK-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CYB561A3	detail/nucleoplasm/CYB561A3/CYB561A3-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
HNF4G	detail/nucleoplasm/HNF4G/HNF4G-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PIANP	detail/nucleoplasm/PIANP/PIANP-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PPIG	detail/nucleoplasm/PPIG/PPIG-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
DENND2D	detail/nucleoplasm/DENND2D/DENND2D-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
FRK	detail/nucleoplasm/FRK/FRK-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
NRSN2	detail/nucleoplasm/NRSN2/NRSN2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
AK9	detail/nucleoplasm/AK9/AK9-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PUS7	detail/nucleoplasm/PUS7/PUS7-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CREBL2	detail/nucleoplasm/CREBL2/CREBL2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CHP2	detail/nucleoplasm/CHP2/CHP2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
ADARB2	detail/nucleoplasm/ADARB2/ADARB2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
RHOXF1	detail/nucleoplasm/RHOXF1/RHOXF1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CEP152	detail/nucleoplasm/CEP152/CEP152-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
IRX2	detail/nucleoplasm/IRX2/IRX2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
IRX5	detail/nucleoplasm/IRX5/IRX5-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CDC123	detail/nucleoplasm/CDC123/CDC123-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
HEYL	detail/nucleoplasm/HEYL/HEYL-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
FOXB1	detail/nucleoplasm/FOXB1/FOXB1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CPNE4	detail/nucleoplasm/CPNE4/CPNE4-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
OPHN1	detail/nucleoplasm/OPHN1/OPHN1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
C16orf46	detail/nucleoplasm/C16orf46/C16orf46-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
ATF7	detail/nucleoplasm/ATF7/ATF7-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
ISX	detail/nucleoplasm/ISX/ISX-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PPRC1	detail/nucleoplasm/PPRC1/PPRC1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
FOXN4	detail/nucleoplasm/FOXN4/FOXN4-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
AP3B2	detail/nucleoplasm/AP3B2/AP3B2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
FOXN3	detail/nucleoplasm/FOXN3/FOXN3-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PIWIL4	detail/nucleoplasm/PIWIL4/PIWIL4-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
TBC1D8	detail/nucleoplasm/TBC1D8/TBC1D8-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
GEMIN4	detail/nucleoplasm/GEMIN4/GEMIN4-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PHF20L1	detail/nucleoplasm/PHF20L1/PHF20L1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PKNOX2	detail/nucleoplasm/PKNOX2/PKNOX2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CSRNP1	detail/nucleoplasm/CSRNP1/CSRNP1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
WDR76	detail/nucleoplasm/WDR76/WDR76-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
SYT17	detail/nucleoplasm/SYT17/SYT17-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PCGF5	detail/nucleoplasm/PCGF5/PCGF5-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
FOXN2	detail/nucleoplasm/FOXN2/FOXN2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
SMYD5	detail/nucleoplasm/SMYD5/SMYD5-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PLEKHA7	detail/nucleoplasm/PLEKHA7/PLEKHA7-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
IFT140	detail/nucleoplasm/IFT140/IFT140-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
ODAM	detail/nucleoplasm/ODAM/ODAM-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CWC15	detail/nucleoplasm/CWC15/CWC15-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
TADA2B	detail/nucleoplasm/TADA2B/TADA2B-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CCDC174	detail/nucleoplasm/CCDC174/CCDC174-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
HUNK	detail/nucleoplasm/HUNK/HUNK-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PRR3	detail/nucleoplasm/PRR3/PRR3-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
ITPKB	detail/nucleoplasm/ITPKB/ITPKB-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
ACOT12	detail/nucleoplasm/ACOT12/ACOT12-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
DIP2C	detail/nucleoplasm/DIP2C/DIP2C-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PWWP2A	detail/nucleoplasm/PWWP2A/PWWP2A-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
TRIM15	detail/nucleoplasm/TRIM15/TRIM15-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
TLE2	detail/nucleoplasm/TLE2/TLE2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
DONSON	detail/nucleoplasm/DONSON/DONSON-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
ANKRD49	detail/nucleoplasm/ANKRD49/ANKRD49-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
THAP10	detail/nucleoplasm/THAP10/THAP10-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
C19orf33	detail/nucleoplasm/C19orf33/C19orf33-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
VTA1	detail/nucleoplasm/VTA1/VTA1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CENPI	detail/nucleoplasm/CENPI/CENPI-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CGRRF1	detail/nucleoplasm/CGRRF1/CGRRF1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PPIL2	detail/nucleoplasm/PPIL2/PPIL2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
ICE1	detail/nucleoplasm/ICE1/ICE1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
BTBD10	detail/nucleoplasm/BTBD10/BTBD10-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
HSF5	detail/nucleoplasm/HSF5/HSF5-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
DET1	detail/nucleoplasm/DET1/DET1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
TBL1X	detail/nucleoplasm/TBL1X/TBL1X-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
GRWD1	detail/nucleoplasm/GRWD1/GRWD1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CENPU	detail/nucleoplasm/CENPU/CENPU-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
MTCP1	detail/nucleoplasm/MTCP1/MTCP1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
EMC6	detail/nucleoplasm/EMC6/EMC6-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
RCAN2	detail/nucleoplasm/RCAN2/RCAN2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
SYN2	detail/nucleoplasm/SYN2/SYN2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
WDR5B	detail/nucleoplasm/WDR5B/WDR5B-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CD2BP2	detail/nucleoplasm/CD2BP2/CD2BP2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
DEPDC1	detail/nucleoplasm/DEPDC1/DEPDC1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
FOXJ3	detail/nucleoplasm/FOXJ3/FOXJ3-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
TBPL1	detail/nucleoplasm/TBPL1/TBPL1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
FGGY	detail/nucleoplasm/FGGY/FGGY-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
GALK2	detail/nucleoplasm/GALK2/GALK2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
ADAT2	detail/nucleoplasm/ADAT2/ADAT2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
AMMECR1	detail/nucleoplasm/AMMECR1/AMMECR1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PPIL4	detail/nucleoplasm/PPIL4/PPIL4-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
JADE2	detail/nucleoplasm/JADE2/JADE2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
WRNIP1	detail/nucleoplasm/WRNIP1/WRNIP1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
SUPT5H	detail/nucleoplasm/SUPT5H/SUPT5H-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
RHOXF2B	detail/nucleoplasm/RHOXF2B/RHOXF2B-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
RCAN3	detail/nucleoplasm/RCAN3/RCAN3-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CAMK1D	detail/nucleoplasm/CAMK1D/CAMK1D-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CENPT	detail/nucleoplasm/CENPT/CENPT-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
NAGK	detail/nucleoplasm/NAGK/NAGK-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
THRAP3	detail/nucleoplasm/THRAP3/THRAP3-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CHAF1B	detail/nucleoplasm/CHAF1B/CHAF1B-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
HMGN3	detail/nucleoplasm/HMGN3/HMGN3-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CADM4	detail/nucleoplasm/CADM4/CADM4-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CECR2	detail/nucleoplasm/CECR2/CECR2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PRIM2	detail/nucleoplasm/PRIM2/PRIM2-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
GTSE1	detail/nucleoplasm/GTSE1/GTSE1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
SUDS3	detail/nucleoplasm/SUDS3/SUDS3-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
CHMP1A	detail/nucleoplasm/CHMP1A/CHMP1A-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
DNTTIP1	detail/nucleoplasm/DNTTIP1/DNTTIP1-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
PPM1F	detail/nucleoplasm/PPM1F/PPM1F-evaluation.md	scored	?	HPA_IF	missing_claim	True	HPA_IF	?	False	IMAGE_EXISTS_NOT_EMBEDDED	HIGH	EMBED_IMAGE	False	True	True	False	Local HPA_IF exists but not embedded
