gene	category	status	wc	risk	has_score	has_hpa	has_if_embed	has_if_files	has_pae_embed	has_pae_file	has_af_plddt	has_pdb	has_domain	has_ppi_table	has_string	has_intact	has_pubmed	has_literature	has_formula	suspicious
PROP1	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
PRRX2	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
PTCH2	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
PTER	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
PTGES3	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
PTGS2	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
PTH1R	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
PTMA	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
PTMS	rejected	rejected	177	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
PTTG1	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
PURA	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
PYCARD	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
Pmf1	rejected	rejected	258	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
RACGAP1	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RACK1	rejected	rejected	194	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
RAI1	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RARB	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RAX	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RB1CC1	rejected	rejected	188	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RBL1	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RBL2	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RBX1	rejected	rejected	194	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
RCC1	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RD3	rejected	rejected	185	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RERE	rejected	rejected	189	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
REV1	rejected	rejected	194	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
RGCC	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RIOK2	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RLBP1	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RMI1	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RORB	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RRM2	rejected	rejected	194	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
RTCA	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RTEL1	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RUBCN	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RUVBL1	rejected	rejected	185	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RUVBL2	rejected	rejected	185	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RXRB	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RXRG	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
RYR2	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
Rhox5	rejected	rejected	258	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
Rrn3	rejected	rejected	258	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
SAFB	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SAMD4A	rejected	rejected	187	HIGH	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
SARS1	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SASH1	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
SAV1	rejected	rejected	189	HIGH	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
SCAI	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SCYL1	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SELENBP1	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SEMA4B	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SENP1	rejected	rejected	194	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
SESN1	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SGK1	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SGK3	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SGMS1	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SGO1	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SHF	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
SHMT1	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SHOC2	rejected	rejected	189	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SHOX	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SHOX2	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SIGLEC11	rejected	rejected	185	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SIK2	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SIM1	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SIM2	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SIPA1	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SIX3	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SIX4	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SIX5	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SIX6	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SKA1	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SKA2	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SKIL	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SKP1	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SKP2	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SLA	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SLFN11	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SLX4	rejected	rejected	190	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SMAD5	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SMAD6	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SMAD7	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SMN1	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SMN2	rejected	rejected	136	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SMOX	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SMUG1	rejected	rejected	191	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SMURF2	rejected	rejected	194	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
SND1	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
SOBP	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SOCS1	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SOCS4	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SOCS6	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SOHLH2	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SOS2	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SOX18	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SOX21	rejected	rejected	187	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SOX5	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SOX7	rejected	rejected	187	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SOX8	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SP100	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SP110	rejected	rejected	185	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SP5	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SP6	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SP9	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SPAG4	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SPAG5	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SPAST	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SPDEF	rejected	rejected	190	HIGH	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
SPDL1	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SPEG	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SPHK2	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
