gene	category	status	char_count	risk	flags	has_hpa_details	has_if_or_rescue	has_plddt	has_pae_or_note	has_pdb_info	has_real_ppi	has_pubmed_counts	has_key_lit	rejection_lines	lazy_phrases
ASPSCR1	rejected	rejected	279	MED	SHORT_REJECTED(279); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ASS1	rejected	rejected	273	MED	SHORT_REJECTED(273); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ASXL2	rejected	rejected	276	MED	SHORT_REJECTED(276); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ATE1	rejected	rejected	273	MED	SHORT_REJECTED(273); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ATF5	rejected	rejected	273	MED	SHORT_REJECTED(273); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ATG12	rejected	rejected	275	MED	SHORT_REJECTED(275); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ATG13	rejected	rejected	275	MED	SHORT_REJECTED(275); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ATG4C	rejected	rejected	336	MED	SHORT_REJECTED(336); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
ATN1	rejected	rejected	274	MED	SHORT_REJECTED(274); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ATOH7	rejected	rejected	276	MED	SHORT_REJECTED(276); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ATRIP	rejected	rejected	275	MED	SHORT_REJECTED(275); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ATXN2L	rejected	rejected	2636	MED	THIN_REJ(0lines)	False	True	False	True	False	False	False	False	0	
ATXN3	rejected	rejected	276	MED	SHORT_REJECTED(276); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ATXN7	rejected	rejected	275	MED	SHORT_REJECTED(275); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ATXN7L1	rejected	rejected	550	MED	SHORT_REJECTED(550); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
ATXN7L2	rejected	rejected	322	MED	SHORT_REJECTED(322); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
AURKA	rejected	rejected	276	MED	SHORT_REJECTED(276); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
AURKB	rejected	rejected	891	MED	SHORT_REJECTED(891); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
AUTS2	rejected	rejected	6377	MED	THIN_REJ(0lines)	False	True	True	True	True	False	False	False	0	
AVPI1	rejected	rejected	334	MED	SHORT_REJECTED(334); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
AXIN2	rejected	rejected	276	MED	SHORT_REJECTED(276); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
Alyref2	rejected	rejected	1445	MED	LAZY:无法获取	False	False	False	False	True	False	True	False	28	无法获取
B9D2	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BAG1	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BAG6	rejected	rejected	251	MED	SHORT_REJECTED(251); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BAMBI	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BANF1	rejected	rejected	251	MED	SHORT_REJECTED(251); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BANP	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BARD1	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BARX1	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BATF2	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BBIP1	rejected	rejected	269	MED	SHORT_REJECTED(269); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
BBLN	rejected	rejected	2893	MED	THIN_REJ(0lines)	False	True	True	True	True	False	False	False	0	
BBOF1	rejected	rejected	356	MED	SHORT_REJECTED(356); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
BCL10	rejected	rejected	253	MED	SHORT_REJECTED(253); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BCL2L1	rejected	rejected	254	MED	SHORT_REJECTED(254); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BCL3	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BCL9	rejected	rejected	251	MED	SHORT_REJECTED(251); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BCL9L	rejected	rejected	253	MED	SHORT_REJECTED(253); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BCLAF1	rejected	rejected	558	MED	SHORT_REJECTED(558); THIN_REJ(0lines)	False	True	False	True	False	False	False	False	0	
BCORL1	rejected	rejected	255	MED	SHORT_REJECTED(255); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BECN1	rejected	rejected	253	MED	SHORT_REJECTED(253); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BEND3	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BEND7	rejected	rejected	244	MED	SHORT_REJECTED(244); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
BHLHE22	rejected	rejected	258	MED	SHORT_REJECTED(258); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BHLHE23	rejected	rejected	257	MED	SHORT_REJECTED(257); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BHLHE41	rejected	rejected	256	MED	SHORT_REJECTED(256); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BHMT	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BICDL1	rejected	rejected	267	MED	SHORT_REJECTED(267); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
BIRC2	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BIRC3	rejected	rejected	253	MED	SHORT_REJECTED(253); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BIRC5	rejected	rejected	253	MED	SHORT_REJECTED(253); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BLTP3A	rejected	rejected	261	MED	SHORT_REJECTED(261); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
BMAL2	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BMERB1	rejected	rejected	242	MED	SHORT_REJECTED(242); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
BMPR2	rejected	rejected	253	MED	SHORT_REJECTED(253); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BMX	rejected	rejected	248	MED	SHORT_REJECTED(248); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BNIP3L	rejected	rejected	254	MED	SHORT_REJECTED(254); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BORA	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BRAP	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BRDT	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BRF1	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BRICD5	rejected	rejected	269	MED	SHORT_REJECTED(269); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
BRMS1	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BRMS1L	rejected	rejected	254	MED	SHORT_REJECTED(254); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BRPF1	rejected	rejected	253	MED	SHORT_REJECTED(253); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BTBD16	rejected	rejected	285	MED	SHORT_REJECTED(285); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
BTBD6	rejected	rejected	268	MED	SHORT_REJECTED(268); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
BTBD9	rejected	rejected	273	MED	SHORT_REJECTED(273); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
BTG1	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BTG2	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BUB1	rejected	rejected	251	MED	SHORT_REJECTED(251); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BUB1B	rejected	rejected	254	MED	SHORT_REJECTED(254); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
BUB3	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
Bex1	rejected	rejected	855	MED	SHORT_REJECTED(855); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
Bex2	rejected	rejected	855	MED	SHORT_REJECTED(855); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
C10orf62	rejected	rejected	4567	MED	THIN_REJ(0lines)	False	False	True	True	True	False	False	False	0	
C11orf42	rejected	rejected	1915	MED	THIN_REJ(0lines)	False	True	True	True	True	False	True	False	0	
C12orf60	rejected	rejected	1811	MED	THIN_REJ(0lines)	False	True	True	True	False	False	True	False	0	
C15orf40	rejected	rejected	437	MED	SHORT_REJECTED(437); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
C16orf87	rejected	rejected	270	MED	SHORT_REJECTED(270); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
C17orf100	rejected	rejected	272	MED	SHORT_REJECTED(272); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
C17orf107	rejected	rejected	279	MED	SHORT_REJECTED(279); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
C17orf50	rejected	rejected	220	MED	SHORT_REJECTED(220); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
C18orf32	rejected	rejected	215	MED	SHORT_REJECTED(215); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
C19orf44	rejected	rejected	215	MED	SHORT_REJECTED(215); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
C1GALT1	rejected	rejected	256	MED	SHORT_REJECTED(256); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
C1orf159	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
C1orf162	rejected	rejected	237	MED	SHORT_REJECTED(237); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
C1orf216	rejected	rejected	253	MED	SHORT_REJECTED(253); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
C1orf94	rejected	rejected	6891	MED	THIN_REJ(0lines)	False	False	True	True	True	False	True	False	0	
C2CD2L	rejected	rejected	272	MED	SHORT_REJECTED(272); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
C2CD6	rejected	rejected	283	MED	SHORT_REJECTED(283); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CA13	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CABIN1	rejected	rejected	255	MED	SHORT_REJECTED(255); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CACHD1	rejected	rejected	264	MED	SHORT_REJECTED(264); THIN_REJ(2lines)	False	False	False	False	False	False	True	False	2	
CACNA2D3	rejected	rejected	274	MED	SHORT_REJECTED(274); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CACYBP	rejected	rejected	254	MED	SHORT_REJECTED(254); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CALCOCO1	rejected	rejected	259	MED	SHORT_REJECTED(259); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CALCOCO2	rejected	rejected	258	MED	SHORT_REJECTED(258); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CALML4	rejected	rejected	257	MED	SHORT_REJECTED(257); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CAMK4	rejected	rejected	891	MED	SHORT_REJECTED(891); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CAMKK2	rejected	rejected	895	MED	SHORT_REJECTED(895); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CAMTA1	rejected	rejected	255	MED	SHORT_REJECTED(255); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CAND1	rejected	rejected	253	MED	SHORT_REJECTED(253); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CAPG	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CAPSL	rejected	rejected	232	MED	SHORT_REJECTED(232); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CASK	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CBARP	rejected	rejected	311	MED	SHORT_REJECTED(311); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CBLB	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CBR1	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CBY3	rejected	rejected	265	MED	SHORT_REJECTED(265); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CC2D1A	rejected	rejected	254	MED	SHORT_REJECTED(254); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CCAR2	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CCDC15	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CCDC17	rejected	rejected	231	MED	SHORT_REJECTED(231); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CCDC28A	rejected	rejected	248	MED	SHORT_REJECTED(248); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CCDC63	rejected	rejected	249	MED	SHORT_REJECTED(249); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CCDC81	rejected	rejected	260	MED	SHORT_REJECTED(260); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CCDC87	rejected	rejected	245	MED	SHORT_REJECTED(245); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CD72	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CDR2	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CDX1	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CEACAM19	rejected	rejected	265	MED	SHORT_REJECTED(265); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CEBPD	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CEBPE	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CEMP1	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CENPA	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CENPB	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CENPC	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CENPE	rejected	rejected	253	MED	SHORT_REJECTED(253); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CENPF	rejected	rejected	253	MED	SHORT_REJECTED(253); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CEP290	rejected	rejected	255	MED	SHORT_REJECTED(255); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CEP76	rejected	rejected	405	MED	SHORT_REJECTED(405)	False	False	True	True	False	False	True	False	4	
CERCAM	rejected	rejected	276	MED	SHORT_REJECTED(276); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CERS2	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CETN2	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CFL1	rejected	rejected	251	MED	SHORT_REJECTED(251); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CFL2	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CFLAR	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CHEK1	rejected	rejected	894	MED	SHORT_REJECTED(894); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CHM	rejected	rejected	249	MED	SHORT_REJECTED(249); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CHUK	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CIART	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CIDEA	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CIDEC	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CIP2A	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CITED2	rejected	rejected	895	MED	SHORT_REJECTED(895); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CKS2	rejected	rejected	249	MED	SHORT_REJECTED(249); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CLASP1	rejected	rejected	887	MED	SHORT_REJECTED(887); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CLEC16A	rejected	rejected	257	MED	SHORT_REJECTED(257); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CLN6	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CLSPN	rejected	rejected	253	MED	SHORT_REJECTED(253); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CLXN	rejected	rejected	270	MED	SHORT_REJECTED(270); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
COMMD1	rejected	rejected	254	MED	SHORT_REJECTED(254); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CPA3	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CRABP2	rejected	rejected	254	MED	SHORT_REJECTED(254); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CRBN	rejected	rejected	251	MED	SHORT_REJECTED(251); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CREB3	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CREB3L1	rejected	rejected	256	MED	SHORT_REJECTED(256); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CREB3L2	rejected	rejected	256	MED	SHORT_REJECTED(256); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CREB3L3	rejected	rejected	256	MED	SHORT_REJECTED(256); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CREB5	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CREM	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CRIP1	rejected	rejected	251	MED	SHORT_REJECTED(251); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CRK	rejected	rejected	248	MED	SHORT_REJECTED(248); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CRKL	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CRPPA	rejected	rejected	278	MED	SHORT_REJECTED(278); THIN_REJ(2lines)	False	False	True	False	False	False	True	False	2	
CRTC1	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CRTC2	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CRYAA	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CRYBB2	rejected	rejected	254	MED	SHORT_REJECTED(254); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CSE1L	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CSTA	rejected	rejected	249	MED	SHORT_REJECTED(249); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CSTB	rejected	rejected	249	MED	SHORT_REJECTED(249); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CSTF2	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CTBP1	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CTBP2	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CTC1	rejected	rejected	251	MED	SHORT_REJECTED(251); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CTNND2	rejected	rejected	255	MED	SHORT_REJECTED(255); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CTSV	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CUL5	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CUX1	rejected	rejected	6930	MED	THIN_REJ(0lines)	False	True	True	True	True	False	False	False	0	
CYFIP2	rejected	rejected	255	MED	SHORT_REJECTED(255); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CYGB	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
CYLD	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
Cbll1	rejected	rejected	859	MED	SHORT_REJECTED(859); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
Cdc14b	rejected	rejected	820	MED	SHORT_REJECTED(820); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
Csnk1e	rejected	rejected	863	MED	SHORT_REJECTED(863); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
Csnk2a1	rejected	rejected	867	MED	SHORT_REJECTED(867); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DAB2	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DCK	rejected	rejected	249	MED	SHORT_REJECTED(249); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DCLK1	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DCLRE1C	rejected	rejected	256	MED	SHORT_REJECTED(256); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DCTD	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DCTN1	rejected	rejected	253	MED	SHORT_REJECTED(253); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DDAH1	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DDB1	rejected	rejected	887	MED	SHORT_REJECTED(887); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DDN	rejected	rejected	248	MED	SHORT_REJECTED(248); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DDX39B	rejected	rejected	254	MED	SHORT_REJECTED(254); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DEDD	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DENND4A	rejected	rejected	813	MED	SHORT_REJECTED(813); THIN_REJ(0lines)	False	True	False	False	False	False	False	False	0	
DEPDC7	rejected	rejected	800	MED	SHORT_REJECTED(800); THIN_REJ(0lines)	False	True	False	False	False	False	False	False	0	
DEPTOR	rejected	rejected	254	MED	SHORT_REJECTED(254); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DFFB	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DGAT1	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DGKQ	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DGKZ	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DHPS	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DIO2	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DLL3	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DLST	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DLX3	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DLX4	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DLX6	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DMRT2	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DMTF1	rejected	rejected	252	MED	SHORT_REJECTED(252); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DOK1	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DPP9	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DPYSL5	rejected	rejected	254	MED	SHORT_REJECTED(254); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
