gene	current_path	in_queue	was_processed	has_harvest_packet	packet_path	missing_sources	report_status	report_lines	was_rejected_due_to_missing_harvest	needs_reharvest	needs_manual_review	reason
PRKD2	detail/rejected/PRKD2/PRKD2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PRKRIP1	detail/rejected/PRKRIP1/PRKRIP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PRKX	detail/rejected/PRKX/PRKX-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PRM3	detail/rejected/PRM3/PRM3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PRPS2	detail/rejected/PRPS2/PRPS2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PRPSAP2	detail/rejected/PRPSAP2/PRPSAP2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PRR11	detail/rejected/PRR11/PRR11-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PRR12	detail/rejected/PRR12/PRR12-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PRR14L	detail/rejected/PRR14L/PRR14L-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PRR32	detail/rejected/PRR32/PRR32-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PRR35	detail/rejected/PRR35/PRR35-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PRR9	detail/rejected/PRR9/PRR9-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PRRG1	detail/rejected/PRRG1/PRRG1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PRXL2B	detail/rejected/PRXL2B/PRXL2B-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PSORS1C1	detail/rejected/PSORS1C1/PSORS1C1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PSRC1	detail/rejected/PSRC1/PSRC1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PTGES2	detail/rejected/PTGES2/PTGES2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PTGR3	detail/rejected/PTGR3/PTGR3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PUDP	detail/rejected/PUDP/PUDP-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PURG	detail/rejected/PURG/PURG-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PWWP2B	detail/rejected/PWWP2B/PWWP2B-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PWWP3A	detail/rejected/PWWP3A/PWWP3A-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PXMP4	detail/rejected/PXMP4/PXMP4-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PYDC2	detail/rejected/PYDC2/PYDC2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PYHIN1	detail/rejected/PYHIN1/PYHIN1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PYM1	detail/rejected/PYM1/PYM1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
PYROXD1	detail/rejected/PYROXD1/PYROXD1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
Pak6	detail/rejected/Pak6/Pak6-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
Phf11a	detail/rejected/Phf11a/Phf11a-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
QTGAL	detail/rejected/QTGAL/QTGAL-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
QTMAN	detail/rejected/QTMAN/QTMAN-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
R3HDM1	detail/rejected/R3HDM1/R3HDM1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RAB34	detail/rejected/RAB34/RAB34-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RAB3IP	detail/rejected/RAB3IP/RAB3IP-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RAB6C	detail/rejected/RAB6C/RAB6C-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RABL6	detail/rejected/RABL6/RABL6-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RAI14	detail/rejected/RAI14/RAI14-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RALGAPB	detail/rejected/RALGAPB/RALGAPB-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RALGDS	detail/rejected/RALGDS/RALGDS-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RASAL3	detail/rejected/RASAL3/RASAL3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RASD1	detail/rejected/RASD1/RASD1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RASL11B	detail/rejected/RASL11B/RASL11B-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RAX2	detail/rejected/RAX2/RAX2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RBPJL	detail/rejected/RBPJL/RBPJL-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RCBTB2	detail/rejected/RCBTB2/RCBTB2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RCCD1	detail/rejected/RCCD1/RCCD1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RDH14	detail/rejected/RDH14/RDH14-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RERG	detail/rejected/RERG/RERG-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
REXO1	detail/rejected/REXO1/REXO1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
REXO5	detail/rejected/REXO5/REXO5-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RFESD	detail/rejected/RFESD/RFESD-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RFNG	detail/rejected/RFNG/RFNG-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RHBDL1	detail/rejected/RHBDL1/RHBDL1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RHEBL1	detail/rejected/RHEBL1/RHEBL1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RIMKLA	detail/rejected/RIMKLA/RIMKLA-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RIMKLB	detail/rejected/RIMKLB/RIMKLB-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RIMS3	detail/rejected/RIMS3/RIMS3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RINL	detail/rejected/RINL/RINL-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RIOX1	detail/rejected/RIOX1/RIOX1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RIPOR3	detail/rejected/RIPOR3/RIPOR3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RIPPLY2	detail/rejected/RIPPLY2/RIPPLY2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RIPPLY3	detail/rejected/RIPPLY3/RIPPLY3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RIT2	detail/rejected/RIT2/RIT2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RMC1	detail/rejected/RMC1/RMC1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RMND5A	detail/rejected/RMND5A/RMND5A-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RMP24	detail/rejected/RMP24/RMP24-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RMP64	detail/rejected/RMP64/RMP64-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
ROGDI	detail/rejected/ROGDI/ROGDI-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
ROPN1L	detail/rejected/ROPN1L/ROPN1L-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RSPH1	detail/rejected/RSPH1/RSPH1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RSRC1	detail/rejected/RSRC1/RSRC1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RSRC2	detail/rejected/RSRC2/RSRC2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RSRP1	detail/rejected/RSRP1/RSRP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RTKN	detail/rejected/RTKN/RTKN-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RTKN2	detail/rejected/RTKN2/RTKN2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RTL5	detail/rejected/RTL5/RTL5-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RTL6	detail/rejected/RTL6/RTL6-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RTN1	detail/rejected/RTN1/RTN1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RTRAF	detail/rejected/RTRAF/RTRAF-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RUFY2	detail/rejected/RUFY2/RUFY2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
RWDD3	detail/rejected/RWDD3/RWDD3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
Rhox13	detail/rejected/Rhox13/Rhox13-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SACK1A	detail/rejected/SACK1A/SACK1A-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SAGE1	detail/rejected/SAGE1/SAGE1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SAMD10	detail/rejected/SAMD10/SAMD10-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SAMD11	detail/rejected/SAMD11/SAMD11-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SASH3	detail/rejected/SASH3/SASH3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SAXO6	detail/rejected/SAXO6/SAXO6-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SBF1	detail/rejected/SBF1/SBF1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SBF2	detail/rejected/SBF2/SBF2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SBNO1	detail/rejected/SBNO1/SBNO1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SC5D	detail/rejected/SC5D/SC5D-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SCAMP1	detail/rejected/SCAMP1/SCAMP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SCEL	detail/rejected/SCEL/SCEL-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SCFD2	detail/rejected/SCFD2/SCFD2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SCHIP1	detail/rejected/SCHIP1/SCHIP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SCRN2	detail/rejected/SCRN2/SCRN2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SDCBP2	detail/rejected/SDCBP2/SDCBP2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SEH1L	detail/rejected/SEH1L/SEH1L-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SELENOH	detail/rejected/SELENOH/SELENOH-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SELENOM	detail/rejected/SELENOM/SELENOM-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SENP5	detail/rejected/SENP5/SENP5-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SENP7	detail/rejected/SENP7/SENP7-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SENP8	detail/rejected/SENP8/SENP8-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SEPHS2	detail/rejected/SEPHS2/SEPHS2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SEPTIN10	detail/rejected/SEPTIN10/SEPTIN10-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SEPTIN3	detail/rejected/SEPTIN3/SEPTIN3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SEPTIN6	detail/rejected/SEPTIN6/SEPTIN6-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SEPTIN7	detail/rejected/SEPTIN7/SEPTIN7-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SERF1A	detail/rejected/SERF1A/SERF1A-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SERF1B	detail/rejected/SERF1B/SERF1B-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SERGEF	detail/rejected/SERGEF/SERGEF-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SERPINB10	detail/rejected/SERPINB10/SERPINB10-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SERPINB13	detail/rejected/SERPINB13/SERPINB13-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SERPINB9	detail/rejected/SERPINB9/SERPINB9-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SERTAD2	detail/rejected/SERTAD2/SERTAD2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SERTAD3	detail/rejected/SERTAD3/SERTAD3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SERTAD4	detail/rejected/SERTAD4/SERTAD4-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SFT2D1	detail/rejected/SFT2D1/SFT2D1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SGK2	detail/rejected/SGK2/SGK2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SGSM2	detail/rejected/SGSM2/SGSM2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SGTB	detail/rejected/SGTB/SGTB-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SHFL	detail/rejected/SHFL/SHFL-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SHISA2	detail/rejected/SHISA2/SHISA2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SHISA6	detail/rejected/SHISA6/SHISA6-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SHLD2	detail/rejected/SHLD2/SHLD2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SHLD3	detail/rejected/SHLD3/SHLD3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SHOC1	detail/rejected/SHOC1/SHOC1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SHPK	detail/rejected/SHPK/SHPK-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SHROOM4	detail/rejected/SHROOM4/SHROOM4-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SHTN1	detail/rejected/SHTN1/SHTN1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SIGIRR	detail/rejected/SIGIRR/SIGIRR-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SIGLEC15	detail/rejected/SIGLEC15/SIGLEC15-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SIRAL1	detail/rejected/SIRAL1/SIRAL1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SIVA1	detail/rejected/SIVA1/SIVA1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SKA3	detail/rejected/SKA3/SKA3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SKAP1	detail/rejected/SKAP1/SKAP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SKAP2	detail/rejected/SKAP2/SKAP2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SKIDA1	detail/rejected/SKIDA1/SKIDA1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SKOR1	detail/rejected/SKOR1/SKOR1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SLF2	detail/rejected/SLF2/SLF2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SLFN14	detail/rejected/SLFN14/SLFN14-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SLX1B	detail/rejected/SLX1B/SLX1B-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SLX9	detail/rejected/SLX9/SLX9-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
