global_index	batch_id	priority	gene	excel_sheets	has_any_report	duplicate_status	needs_harvest	needs_new_evaluation	current_path	target_category	target_path	worker_id	lock_path	stage_path	final_path	state	reason
793	53	P1	RHCE	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/RHCE.lock	audit_work/missing_gene_workers/worker_W3/batch_53/staged_reports/RHCE-evaluation.md	?	PENDING	NEW_EVAL
794	53	P3	RIF1	研究很少	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/RIF1.lock	audit_work/missing_gene_workers/worker_W3/batch_53/staged_reports/RIF1-evaluation.md	?	PENDING	NEW_EVAL
795	53	P1	RIIAD1	研究很多	False	OK	True	True	N/A	?	?	W3	audit_work/locks/missing_gene_evaluation/RIIAD1.lock	audit_work/missing_gene_workers/worker_W3/batch_53/staged_reports/RIIAD1-evaluation.md	?	PENDING	NEW_EVAL
796	1	P1	RIMOC1	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RIMOC1.lock	audit_work/missing_gene_workers/worker_W4/batch_1/staged_reports/RIMOC1-evaluation.md	?	PENDING	NEW_EVAL
797	1	P1	RIMS4	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RIMS4.lock	audit_work/missing_gene_workers/worker_W4/batch_1/staged_reports/RIMS4-evaluation.md	?	PENDING	NEW_EVAL
798	1	P3	RING1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RING1.lock	audit_work/missing_gene_workers/worker_W4/batch_1/staged_reports/RING1-evaluation.md	?	PENDING	NEW_EVAL
799	1	P3	RIPK3	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RIPK3.lock	audit_work/missing_gene_workers/worker_W4/batch_1/staged_reports/RIPK3-evaluation.md	?	PENDING	NEW_EVAL
800	1	P3	RNASEH1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RNASEH1.lock	audit_work/missing_gene_workers/worker_W4/batch_1/staged_reports/RNASEH1-evaluation.md	?	PENDING	NEW_EVAL
801	2	P3	RORA	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RORA.lock	audit_work/missing_gene_workers/worker_W4/batch_2/staged_reports/RORA-evaluation.md	?	PENDING	NEW_EVAL
802	2	P3	RORC	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RORC.lock	audit_work/missing_gene_workers/worker_W4/batch_2/staged_reports/RORC-evaluation.md	?	PENDING	NEW_EVAL
803	2	P3	RP2	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RP2.lock	audit_work/missing_gene_workers/worker_W4/batch_2/staged_reports/RP2-evaluation.md	?	PENDING	NEW_EVAL
804	2	P1	RSPH14	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RSPH14.lock	audit_work/missing_gene_workers/worker_W4/batch_2/staged_reports/RSPH14-evaluation.md	?	PENDING	NEW_EVAL
805	2	P3	RTF1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RTF1.lock	audit_work/missing_gene_workers/worker_W4/batch_2/staged_reports/RTF1-evaluation.md	?	PENDING	NEW_EVAL
806	3	P1	RUNDC1	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RUNDC1.lock	audit_work/missing_gene_workers/worker_W4/batch_3/staged_reports/RUNDC1-evaluation.md	?	PENDING	NEW_EVAL
807	3	P3	RUNX1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RUNX1.lock	audit_work/missing_gene_workers/worker_W4/batch_3/staged_reports/RUNX1-evaluation.md	?	PENDING	NEW_EVAL
808	3	P3	RUNX2	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RUNX2.lock	audit_work/missing_gene_workers/worker_W4/batch_3/staged_reports/RUNX2-evaluation.md	?	PENDING	NEW_EVAL
809	3	P3	RUNX3	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RUNX3.lock	audit_work/missing_gene_workers/worker_W4/batch_3/staged_reports/RUNX3-evaluation.md	?	PENDING	NEW_EVAL
810	3	P3	RXRA	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RXRA.lock	audit_work/missing_gene_workers/worker_W4/batch_3/staged_reports/RXRA-evaluation.md	?	PENDING	NEW_EVAL
811	4	P1	RXYLT1	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RXYLT1.lock	audit_work/missing_gene_workers/worker_W4/batch_4/staged_reports/RXYLT1-evaluation.md	?	PENDING	NEW_EVAL
812	4	P3	RYBP	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/RYBP.lock	audit_work/missing_gene_workers/worker_W4/batch_4/staged_reports/RYBP-evaluation.md	?	PENDING	NEW_EVAL
813	4	P3	Ran	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/Ran.lock	audit_work/missing_gene_workers/worker_W4/batch_4/staged_reports/Ran-evaluation.md	?	PENDING	NEW_EVAL
814	4	P1	S100Z	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/S100Z.lock	audit_work/missing_gene_workers/worker_W4/batch_4/staged_reports/S100Z-evaluation.md	?	PENDING	NEW_EVAL
815	4	P1	SACK1G	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SACK1G.lock	audit_work/missing_gene_workers/worker_W4/batch_4/staged_reports/SACK1G-evaluation.md	?	PENDING	NEW_EVAL
816	5	P1	SAMD15	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SAMD15.lock	audit_work/missing_gene_workers/worker_W4/batch_5/staged_reports/SAMD15-evaluation.md	?	PENDING	NEW_EVAL
817	5	P3	SAMHD1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SAMHD1.lock	audit_work/missing_gene_workers/worker_W4/batch_5/staged_reports/SAMHD1-evaluation.md	?	PENDING	NEW_EVAL
818	5	P1	SANBR	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SANBR.lock	audit_work/missing_gene_workers/worker_W4/batch_5/staged_reports/SANBR-evaluation.md	?	PENDING	NEW_EVAL
819	5	P3	SATB1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SATB1.lock	audit_work/missing_gene_workers/worker_W4/batch_5/staged_reports/SATB1-evaluation.md	?	PENDING	NEW_EVAL
820	5	P3	SATB2	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SATB2.lock	audit_work/missing_gene_workers/worker_W4/batch_5/staged_reports/SATB2-evaluation.md	?	PENDING	NEW_EVAL
821	6	P1	SATL1	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SATL1.lock	audit_work/missing_gene_workers/worker_W4/batch_6/staged_reports/SATL1-evaluation.md	?	PENDING	NEW_EVAL
822	6	P1	SCARF2	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SCARF2.lock	audit_work/missing_gene_workers/worker_W4/batch_6/staged_reports/SCARF2-evaluation.md	?	PENDING	NEW_EVAL
823	6	P3	SCX	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SCX.lock	audit_work/missing_gene_workers/worker_W4/batch_6/staged_reports/SCX-evaluation.md	?	PENDING	NEW_EVAL
824	6	P1	SDR39U1	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SDR39U1.lock	audit_work/missing_gene_workers/worker_W4/batch_6/staged_reports/SDR39U1-evaluation.md	?	PENDING	NEW_EVAL
825	6	P1	SEPTIN5	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SEPTIN5.lock	audit_work/missing_gene_workers/worker_W4/batch_6/staged_reports/SEPTIN5-evaluation.md	?	PENDING	NEW_EVAL
826	7	P1	SERTAD1	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SERTAD1.lock	audit_work/missing_gene_workers/worker_W4/batch_7/staged_reports/SERTAD1-evaluation.md	?	PENDING	NEW_EVAL
827	7	P3	SET	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SET.lock	audit_work/missing_gene_workers/worker_W4/batch_7/staged_reports/SET-evaluation.md	?	PENDING	NEW_EVAL
828	7	P3	SETX	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SETX.lock	audit_work/missing_gene_workers/worker_W4/batch_7/staged_reports/SETX-evaluation.md	?	PENDING	NEW_EVAL
829	7	P3	SHE	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SHE.lock	audit_work/missing_gene_workers/worker_W4/batch_7/staged_reports/SHE-evaluation.md	?	PENDING	NEW_EVAL
830	7	P1	SIMC1	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SIMC1.lock	audit_work/missing_gene_workers/worker_W4/batch_7/staged_reports/SIMC1-evaluation.md	?	PENDING	NEW_EVAL
831	8	P1	SIRPB2	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SIRPB2.lock	audit_work/missing_gene_workers/worker_W4/batch_8/staged_reports/SIRPB2-evaluation.md	?	PENDING	NEW_EVAL
832	8	P3	SIX1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SIX1.lock	audit_work/missing_gene_workers/worker_W4/batch_8/staged_reports/SIX1-evaluation.md	?	PENDING	NEW_EVAL
833	8	P3	SIX2	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SIX2.lock	audit_work/missing_gene_workers/worker_W4/batch_8/staged_reports/SIX2-evaluation.md	?	PENDING	NEW_EVAL
834	8	P3	SKI	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SKI.lock	audit_work/missing_gene_workers/worker_W4/batch_8/staged_reports/SKI-evaluation.md	?	PENDING	NEW_EVAL
835	8	P3	SMAD1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SMAD1.lock	audit_work/missing_gene_workers/worker_W4/batch_8/staged_reports/SMAD1-evaluation.md	?	PENDING	NEW_EVAL
836	9	P3	SMAD2	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SMAD2.lock	audit_work/missing_gene_workers/worker_W4/batch_9/staged_reports/SMAD2-evaluation.md	?	PENDING	NEW_EVAL
837	9	P3	SMAD3	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SMAD3.lock	audit_work/missing_gene_workers/worker_W4/batch_9/staged_reports/SMAD3-evaluation.md	?	PENDING	NEW_EVAL
838	9	P3	SMAD4	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SMAD4.lock	audit_work/missing_gene_workers/worker_W4/batch_9/staged_reports/SMAD4-evaluation.md	?	PENDING	NEW_EVAL
839	9	P3	SMCHD1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SMCHD1.lock	audit_work/missing_gene_workers/worker_W4/batch_9/staged_reports/SMCHD1-evaluation.md	?	PENDING	NEW_EVAL
840	9	P1	SMKR1	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SMKR1.lock	audit_work/missing_gene_workers/worker_W4/batch_9/staged_reports/SMKR1-evaluation.md	?	PENDING	NEW_EVAL
841	10	P3	SMS	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SMS.lock	audit_work/missing_gene_workers/worker_W4/batch_10/staged_reports/SMS-evaluation.md	?	PENDING	NEW_EVAL
842	10	P1	SMTNL2	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SMTNL2.lock	audit_work/missing_gene_workers/worker_W4/batch_10/staged_reports/SMTNL2-evaluation.md	?	PENDING	NEW_EVAL
843	10	P3	SOD1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SOD1.lock	audit_work/missing_gene_workers/worker_W4/batch_10/staged_reports/SOD1-evaluation.md	?	PENDING	NEW_EVAL
844	10	P1	SOWAHB	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SOWAHB.lock	audit_work/missing_gene_workers/worker_W4/batch_10/staged_reports/SOWAHB-evaluation.md	?	PENDING	NEW_EVAL
845	10	P3	SOX1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SOX1.lock	audit_work/missing_gene_workers/worker_W4/batch_10/staged_reports/SOX1-evaluation.md	?	PENDING	NEW_EVAL
846	11	P3	SOX10	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SOX10.lock	audit_work/missing_gene_workers/worker_W4/batch_11/staged_reports/SOX10-evaluation.md	?	PENDING	NEW_EVAL
847	11	P3	SOX11	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SOX11.lock	audit_work/missing_gene_workers/worker_W4/batch_11/staged_reports/SOX11-evaluation.md	?	PENDING	NEW_EVAL
848	11	P3	SOX13	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SOX13.lock	audit_work/missing_gene_workers/worker_W4/batch_11/staged_reports/SOX13-evaluation.md	?	PENDING	NEW_EVAL
849	11	P3	SOX17	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SOX17.lock	audit_work/missing_gene_workers/worker_W4/batch_11/staged_reports/SOX17-evaluation.md	?	PENDING	NEW_EVAL
850	11	P3	SOX2	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SOX2.lock	audit_work/missing_gene_workers/worker_W4/batch_11/staged_reports/SOX2-evaluation.md	?	PENDING	NEW_EVAL
851	12	P3	SOX3	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SOX3.lock	audit_work/missing_gene_workers/worker_W4/batch_12/staged_reports/SOX3-evaluation.md	?	PENDING	NEW_EVAL
852	12	P3	SOX4	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SOX4.lock	audit_work/missing_gene_workers/worker_W4/batch_12/staged_reports/SOX4-evaluation.md	?	PENDING	NEW_EVAL
853	12	P3	SOX6	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SOX6.lock	audit_work/missing_gene_workers/worker_W4/batch_12/staged_reports/SOX6-evaluation.md	?	PENDING	NEW_EVAL
854	12	P3	SOX9	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SOX9.lock	audit_work/missing_gene_workers/worker_W4/batch_12/staged_reports/SOX9-evaluation.md	?	PENDING	NEW_EVAL
855	12	P3	SP1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SP1.lock	audit_work/missing_gene_workers/worker_W4/batch_12/staged_reports/SP1-evaluation.md	?	PENDING	NEW_EVAL
856	13	P3	SP2	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SP2.lock	audit_work/missing_gene_workers/worker_W4/batch_13/staged_reports/SP2-evaluation.md	?	PENDING	NEW_EVAL
857	13	P3	SP3	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SP3.lock	audit_work/missing_gene_workers/worker_W4/batch_13/staged_reports/SP3-evaluation.md	?	PENDING	NEW_EVAL
858	13	P3	SP4	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SP4.lock	audit_work/missing_gene_workers/worker_W4/batch_13/staged_reports/SP4-evaluation.md	?	PENDING	NEW_EVAL
859	13	P3	SP8	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SP8.lock	audit_work/missing_gene_workers/worker_W4/batch_13/staged_reports/SP8-evaluation.md	?	PENDING	NEW_EVAL
860	13	P1	SPANXN2	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPANXN2.lock	audit_work/missing_gene_workers/worker_W4/batch_13/staged_reports/SPANXN2-evaluation.md	?	PENDING	NEW_EVAL
861	14	P1	SPANXN3	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPANXN3.lock	audit_work/missing_gene_workers/worker_W4/batch_14/staged_reports/SPANXN3-evaluation.md	?	PENDING	NEW_EVAL
862	14	P1	SPANXN4	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPANXN4.lock	audit_work/missing_gene_workers/worker_W4/batch_14/staged_reports/SPANXN4-evaluation.md	?	PENDING	NEW_EVAL
863	14	P1	SPATA12	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPATA12.lock	audit_work/missing_gene_workers/worker_W4/batch_14/staged_reports/SPATA12-evaluation.md	?	PENDING	NEW_EVAL
864	14	P1	SPATA17	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPATA17.lock	audit_work/missing_gene_workers/worker_W4/batch_14/staged_reports/SPATA17-evaluation.md	?	PENDING	NEW_EVAL
865	14	P1	SPATA2L	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPATA2L.lock	audit_work/missing_gene_workers/worker_W4/batch_14/staged_reports/SPATA2L-evaluation.md	?	PENDING	NEW_EVAL
866	15	P1	SPATA31F1	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPATA31F1.lock	audit_work/missing_gene_workers/worker_W4/batch_15/staged_reports/SPATA31F1-evaluation.md	?	PENDING	NEW_EVAL
867	15	P1	SPATA45	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPATA45.lock	audit_work/missing_gene_workers/worker_W4/batch_15/staged_reports/SPATA45-evaluation.md	?	PENDING	NEW_EVAL
868	15	P1	SPATS1	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPATS1.lock	audit_work/missing_gene_workers/worker_W4/batch_15/staged_reports/SPATS1-evaluation.md	?	PENDING	NEW_EVAL
869	15	P3	SPEN	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPEN.lock	audit_work/missing_gene_workers/worker_W4/batch_15/staged_reports/SPEN-evaluation.md	?	PENDING	NEW_EVAL
870	15	P3	SPI1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPI1.lock	audit_work/missing_gene_workers/worker_W4/batch_15/staged_reports/SPI1-evaluation.md	?	PENDING	NEW_EVAL
871	16	P3	SPIB	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPIB.lock	audit_work/missing_gene_workers/worker_W4/batch_16/staged_reports/SPIB-evaluation.md	?	PENDING	NEW_EVAL
872	16	P3	SPN	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPN.lock	audit_work/missing_gene_workers/worker_W4/batch_16/staged_reports/SPN-evaluation.md	?	PENDING	NEW_EVAL
873	16	P3	SPO11	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPO11.lock	audit_work/missing_gene_workers/worker_W4/batch_16/staged_reports/SPO11-evaluation.md	?	PENDING	NEW_EVAL
874	16	P3	SPR	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPR.lock	audit_work/missing_gene_workers/worker_W4/batch_16/staged_reports/SPR-evaluation.md	?	PENDING	NEW_EVAL
875	16	P1	SPRYD3	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPRYD3.lock	audit_work/missing_gene_workers/worker_W4/batch_16/staged_reports/SPRYD3-evaluation.md	?	PENDING	NEW_EVAL
876	17	P1	SPRYD4	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SPRYD4.lock	audit_work/missing_gene_workers/worker_W4/batch_17/staged_reports/SPRYD4-evaluation.md	?	PENDING	NEW_EVAL
877	17	P1	SRARP	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SRARP.lock	audit_work/missing_gene_workers/worker_W4/batch_17/staged_reports/SRARP-evaluation.md	?	PENDING	NEW_EVAL
878	17	P3	SRCAP	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SRCAP.lock	audit_work/missing_gene_workers/worker_W4/batch_17/staged_reports/SRCAP-evaluation.md	?	PENDING	NEW_EVAL
879	17	P3	SRF	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SRF.lock	audit_work/missing_gene_workers/worker_W4/batch_17/staged_reports/SRF-evaluation.md	?	PENDING	NEW_EVAL
880	17	P3	SRI	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SRI.lock	audit_work/missing_gene_workers/worker_W4/batch_17/staged_reports/SRI-evaluation.md	?	PENDING	NEW_EVAL
881	18	P3	SRY	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SRY.lock	audit_work/missing_gene_workers/worker_W4/batch_18/staged_reports/SRY-evaluation.md	?	PENDING	NEW_EVAL
882	18	P3	SS18	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SS18.lock	audit_work/missing_gene_workers/worker_W4/batch_18/staged_reports/SS18-evaluation.md	?	PENDING	NEW_EVAL
883	18	P3	SSRP1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SSRP1.lock	audit_work/missing_gene_workers/worker_W4/batch_18/staged_reports/SSRP1-evaluation.md	?	PENDING	NEW_EVAL
884	18	P3	SSX1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SSX1.lock	audit_work/missing_gene_workers/worker_W4/batch_18/staged_reports/SSX1-evaluation.md	?	PENDING	NEW_EVAL
885	18	P3	SSX2	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SSX2.lock	audit_work/missing_gene_workers/worker_W4/batch_18/staged_reports/SSX2-evaluation.md	?	PENDING	NEW_EVAL
886	19	P1	SSX3	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SSX3.lock	audit_work/missing_gene_workers/worker_W4/batch_19/staged_reports/SSX3-evaluation.md	?	PENDING	NEW_EVAL
887	19	P1	SSX4B	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SSX4B.lock	audit_work/missing_gene_workers/worker_W4/batch_19/staged_reports/SSX4B-evaluation.md	?	PENDING	NEW_EVAL
888	19	P1	SSX5	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SSX5.lock	audit_work/missing_gene_workers/worker_W4/batch_19/staged_reports/SSX5-evaluation.md	?	PENDING	NEW_EVAL
889	19	P1	SSX7	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SSX7.lock	audit_work/missing_gene_workers/worker_W4/batch_19/staged_reports/SSX7-evaluation.md	?	PENDING	NEW_EVAL
890	19	P1	ST6GALNAC4	研究很多	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/ST6GALNAC4.lock	audit_work/missing_gene_workers/worker_W4/batch_19/staged_reports/ST6GALNAC4-evaluation.md	?	PENDING	NEW_EVAL
891	20	P3	STAG1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/STAG1.lock	audit_work/missing_gene_workers/worker_W4/batch_20/staged_reports/STAG1-evaluation.md	?	PENDING	NEW_EVAL
892	20	P3	STAG2	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/STAG2.lock	audit_work/missing_gene_workers/worker_W4/batch_20/staged_reports/STAG2-evaluation.md	?	PENDING	NEW_EVAL
893	20	P3	STAT1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/STAT1.lock	audit_work/missing_gene_workers/worker_W4/batch_20/staged_reports/STAT1-evaluation.md	?	PENDING	NEW_EVAL
894	20	P3	STAT2	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/STAT2.lock	audit_work/missing_gene_workers/worker_W4/batch_20/staged_reports/STAT2-evaluation.md	?	PENDING	NEW_EVAL
895	20	P3	STAT3	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/STAT3.lock	audit_work/missing_gene_workers/worker_W4/batch_20/staged_reports/STAT3-evaluation.md	?	PENDING	NEW_EVAL
896	21	P3	STAT4	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/STAT4.lock	audit_work/missing_gene_workers/worker_W4/batch_21/staged_reports/STAT4-evaluation.md	?	PENDING	NEW_EVAL
897	21	P3	STAT5A	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/STAT5A.lock	audit_work/missing_gene_workers/worker_W4/batch_21/staged_reports/STAT5A-evaluation.md	?	PENDING	NEW_EVAL
898	21	P3	STAT5B	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/STAT5B.lock	audit_work/missing_gene_workers/worker_W4/batch_21/staged_reports/STAT5B-evaluation.md	?	PENDING	NEW_EVAL
899	21	P3	STAT6	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/STAT6.lock	audit_work/missing_gene_workers/worker_W4/batch_21/staged_reports/STAT6-evaluation.md	?	PENDING	NEW_EVAL
900	21	P3	STH	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/STH.lock	audit_work/missing_gene_workers/worker_W4/batch_21/staged_reports/STH-evaluation.md	?	PENDING	NEW_EVAL
901	22	P3	STRA8	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/STRA8.lock	audit_work/missing_gene_workers/worker_W4/batch_22/staged_reports/STRA8-evaluation.md	?	PENDING	NEW_EVAL
902	22	P3	STRAP	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/STRAP.lock	audit_work/missing_gene_workers/worker_W4/batch_22/staged_reports/STRAP-evaluation.md	?	PENDING	NEW_EVAL
903	22	P3	SUB1	研究很少	False	OK	True	True	N/A	?	?	W4	audit_work/locks/missing_gene_evaluation/SUB1.lock	audit_work/missing_gene_workers/worker_W4/batch_22/staged_reports/SUB1-evaluation.md	?	PENDING	NEW_EVAL
