priority	gene	path	status	lines	chars	missing_sources	has_hpa	has_uniprot_go	has_pubmed	has_alphafold_pae	has_pdb_or_no_pdb	has_ppi	false_rejection_risk	needs_harvest	needs_reevaluate	recommended_next_action	reason
P1	AOX1	detail/rejected/AOX1/AOX1-evaluation.md	rejected	20	274	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	CITED2	detail/rejected/CITED2/CITED2-evaluation.md	rejected	40	895	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	SCAI	detail/rejected/SCAI/SCAI-evaluation.md	rejected	46	773	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PRM1	detail/rejected/PRM1/PRM1-evaluation.md	rejected	40	887	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	LPIN1	detail/rejected/LPIN1/LPIN1-evaluation.md	rejected	41	793	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P2	SSUH2	detail/rejected/SSUH2/SSUH2-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	POU1F1	detail/rejected/POU1F1/POU1F1-evaluation.md	rejected	46	811	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	HBS1L	detail/rejected/HBS1L/HBS1L-evaluation.md	rejected	44	992	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P2	KLHDC2	detail/rejected/KLHDC2/KLHDC2-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	PKM	detail/rejected/PKM/PKM-evaluation.md	rejected	40	883	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	RBL2	detail/rejected/RBL2/RBL2-evaluation.md	rejected	46	776	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	GAB1	detail/rejected/GAB1/GAB1-evaluation.md	rejected	35	708	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	ESRRA	detail/rejected/ESRRA/ESRRA-evaluation.md	rejected	37	679	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 37L
P2	HMGB4	detail/rejected/HMGB4/HMGB4-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	AKT2	detail/rejected/AKT2/AKT2-evaluation.md	rejected	40	887	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	ELK3	detail/rejected/ELK3/ELK3-evaluation.md	rejected	37	667	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 37L
P1	PA2G4	detail/rejected/PA2G4/PA2G4-evaluation.md	rejected	46	769	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	TUBD1	detail/rejected/TUBD1/TUBD1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	PURA	detail/rejected/PURA/PURA-evaluation.md	rejected	46	775	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	FABP7	detail/rejected/FABP7/FABP7-evaluation.md	rejected	22	310	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	HPD	detail/rejected/HPD/HPD-evaluation.md	rejected	44	985	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P1	NASP	detail/rejected/NASP/NASP-evaluation.md	rejected	46	828	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TFAP4	detail/rejected/TFAP4/TFAP4-evaluation.md	rejected	46	792	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PNN	detail/rejected/PNN/PNN-evaluation.md	rejected	46	779	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	RFPL3	detail/rejected/RFPL3/RFPL3-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	HMGB3	detail/rejected/HMGB3/HMGB3-evaluation.md	rejected	44	992	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P2	SAAL1	detail/rejected/SAAL1/SAAL1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	Obox5	detail/rejected/Obox5/Obox5-evaluation.md	rejected	38	859	HPA,PubMed,PDB	False	False	False	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 38L
P1	INCENP	detail/rejected/INCENP/INCENP-evaluation.md	rejected	26	461	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 26L
P1	SIM2	detail/rejected/SIM2/SIM2-evaluation.md	rejected	46	820	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	Slfn1	detail/rejected/Slfn1/Slfn1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	MID1IP1	detail/rejected/MID1IP1/MID1IP1-evaluation.md	rejected	49	899		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	Isoc2a	detail/rejected/Isoc2a/Isoc2a-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	ERICH6	detail/rejected/ERICH6/ERICH6-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	TRIP4	detail/rejected/TRIP4/TRIP4-evaluation.md	rejected	46	778	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SGK1	detail/rejected/SGK1/SGK1-evaluation.md	rejected	46	778	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	EGR4	detail/rejected/EGR4/EGR4-evaluation.md	rejected	37	663	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 37L
P1	SHMT1	detail/rejected/SHMT1/SHMT1-evaluation.md	rejected	46	820	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	MAT1A	detail/rejected/MAT1A/MAT1A-evaluation.md	rejected	33	570	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	MNDA	detail/rejected/MNDA/MNDA-evaluation.md	rejected	33	579	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P2	DUX5	detail/rejected/DUX5/DUX5-evaluation.md	rejected	49	890		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	WDR4	detail/rejected/WDR4/WDR4-evaluation.md	rejected	46	820	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	TSEN15	detail/rejected/TSEN15/TSEN15-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	LPP	detail/rejected/LPP/LPP-evaluation.md	rejected	40	751	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	HEXIM1	detail/rejected/HEXIM1/HEXIM1-evaluation.md	rejected	44	997	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P1	FHL1	detail/rejected/FHL1/FHL1-evaluation.md	rejected	22	302	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P2	ZNG1E	detail/rejected/ZNG1E/ZNG1E-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	NUFIP1	detail/rejected/NUFIP1/NUFIP1-evaluation.md	rejected	45	979	HPA,PDB,PPI	False	True	True	True	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 45L
P2	SPATA4	detail/rejected/SPATA4/SPATA4-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	GCM1	detail/rejected/GCM1/GCM1-evaluation.md	rejected	35	708	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	SPRED1	detail/rejected/SPRED1/SPRED1-evaluation.md	rejected	46	840	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	SPATA33	detail/rejected/SPATA33/SPATA33-evaluation.md	rejected	49	899		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	ZNG1B	detail/rejected/ZNG1B/ZNG1B-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	TGIF2LY	detail/rejected/TGIF2LY/TGIF2LY-evaluation.md	rejected	46	764	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	CIBAR2	detail/rejected/CIBAR2/CIBAR2-evaluation.md	rejected	35	657	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	RD3	detail/rejected/RD3/RD3-evaluation.md	rejected	46	783	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SGMS1	detail/rejected/SGMS1/SGMS1-evaluation.md	rejected	46	764	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	THEMIS	detail/rejected/THEMIS/THEMIS-evaluation.md	rejected	46	774	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	Fam209	detail/rejected/Fam209/Fam209-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	GBP2	detail/rejected/GBP2/GBP2-evaluation.md	rejected	35	708	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	AIMP2	detail/rejected/AIMP2/AIMP2-evaluation.md	rejected	20	275	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	TTF2	detail/rejected/TTF2/TTF2-evaluation.md	rejected	46	827	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	TESK2	detail/rejected/TESK2/TESK2-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	MCRIP2	detail/rejected/MCRIP2/MCRIP2-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	DCUN1D5	detail/rejected/DCUN1D5/DCUN1D5-evaluation.md	rejected	49	899		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	APPL1	detail/rejected/APPL1/APPL1-evaluation.md	rejected	20	275	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	NBAS	detail/rejected/NBAS/NBAS-evaluation.md	rejected	46	776	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TEX14	detail/rejected/TEX14/TEX14-evaluation.md	rejected	46	838	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	ARID5B	detail/rejected/ARID5B/ARID5B-evaluation.md	rejected	20	278	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P2	YPEL3	detail/rejected/YPEL3/YPEL3-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	RORB	detail/rejected/RORB/RORB-evaluation.md	rejected	46	801	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	LOXL2	detail/rejected/LOXL2/LOXL2-evaluation.md	rejected	41	827	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	RERE	detail/rejected/RERE/RERE-evaluation.md	rejected	46	826	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PAK2	detail/rejected/PAK2/PAK2-evaluation.md	rejected	40	887	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	LZTR1	detail/rejected/LZTR1/LZTR1-evaluation.md	rejected	41	817	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	PRKCI	detail/rejected/PRKCI/PRKCI-evaluation.md	rejected	40	891	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P2	SPATA46	detail/rejected/SPATA46/SPATA46-evaluation.md	rejected	49	899		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	CEP131	detail/rejected/CEP131/CEP131-evaluation.md	rejected	35	657	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	SPAST	detail/rejected/SPAST/SPAST-evaluation.md	rejected	46	749	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	SCNM1	detail/rejected/SCNM1/SCNM1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	HIPK3	detail/rejected/HIPK3/HIPK3-evaluation.md	rejected	44	992	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P1	TEN1	detail/rejected/TEN1/TEN1-evaluation.md	rejected	46	807	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	HCFC1	detail/rejected/HCFC1/HCFC1-evaluation.md	rejected	44	992	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P1	AK6	detail/rejected/AK6/AK6-evaluation.md	rejected	42	1073	HPA,PubMed,PPI	False	True	False	True	True	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 42L
P1	SCYL1	detail/rejected/SCYL1/SCYL1-evaluation.md	rejected	46	742	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	LHX9	detail/rejected/LHX9/LHX9-evaluation.md	rejected	39	730	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 39L
P1	NOTO	detail/rejected/NOTO/NOTO-evaluation.md	rejected	46	755	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TLX1	detail/rejected/TLX1/TLX1-evaluation.md	rejected	46	794	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PMM2	detail/rejected/PMM2/PMM2-evaluation.md	rejected	46	758	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	ENC1	detail/rejected/ENC1/ENC1-evaluation.md	rejected	40	746	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	SP6	detail/rejected/SP6/SP6-evaluation.md	rejected	46	797	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	CHEK1	detail/rejected/CHEK1/CHEK1-evaluation.md	rejected	40	894	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P2	CTDSPL2	detail/rejected/CTDSPL2/CTDSPL2-evaluation.md	rejected	49	899		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	PCNP	detail/rejected/PCNP/PCNP-evaluation.md	rejected	49	890		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	NEDD8	detail/rejected/NEDD8/NEDD8-evaluation.md	rejected	40	891	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P2	TSEN34	detail/rejected/TSEN34/TSEN34-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	ATOH7	detail/rejected/ATOH7/ATOH7-evaluation.md	rejected	20	276	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P2	MBLAC1	detail/rejected/MBLAC1/MBLAC1-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	IRX3	detail/rejected/IRX3/IRX3-evaluation.md	rejected	26	552	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 26L
P1	C2orf50	detail/rejected/C2orf50/C2orf50-evaluation.md	rejected	35	662	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	ADK	detail/rejected/ADK/ADK-evaluation.md	rejected	20	271	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	ABR	detail/rejected/ABR/ABR-evaluation.md	rejected	20	272	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	TAB2	detail/rejected/TAB2/TAB2-evaluation.md	rejected	40	887	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	MTRR	detail/rejected/MTRR/MTRR-evaluation.md	rejected	33	600	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P2	TBATA	detail/rejected/TBATA/TBATA-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	NET1	detail/rejected/NET1/NET1-evaluation.md	rejected	46	816	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	HUS1	detail/rejected/HUS1/HUS1-evaluation.md	rejected	44	987	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P1	TSC22D3	detail/rejected/TSC22D3/TSC22D3-evaluation.md	rejected	46	807	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	TDRP	detail/rejected/TDRP/TDRP-evaluation.md	rejected	49	890		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	TSTD1	detail/rejected/TSTD1/TSTD1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	SKIL	detail/rejected/SKIL/SKIL-evaluation.md	rejected	46	786	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	SPATA24	detail/rejected/SPATA24/SPATA24-evaluation.md	rejected	49	899		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	UPRT	detail/rejected/UPRT/UPRT-evaluation.md	rejected	46	812	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	ZWINT	detail/rejected/ZWINT/ZWINT-evaluation.md	rejected	46	794	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	EMP2	detail/rejected/EMP2/EMP2-evaluation.md	rejected	37	715	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 37L
P1	NUDCD2	detail/rejected/NUDCD2/NUDCD2-evaluation.md	rejected	45	979	HPA,PDB,PPI	False	True	True	True	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 45L
P1	ASCC2	detail/rejected/ASCC2/ASCC2-evaluation.md	rejected	20	276	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	MAGEA4	detail/rejected/MAGEA4/MAGEA4-evaluation.md	rejected	33	560	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	PINX1	detail/rejected/PINX1/PINX1-evaluation.md	rejected	46	837	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	Bex1	detail/rejected/Bex1/Bex1-evaluation.md	rejected	38	855	HPA,PubMed,PDB	False	False	False	False	False	True	False	False	True	HARVEST_AND_UPGRADE	thin rejected 38L
P1	HIPK2	detail/rejected/HIPK2/HIPK2-evaluation.md	rejected	44	992	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P2	Tex24	detail/rejected/Tex24/Tex24-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	TBR1	detail/rejected/TBR1/TBR1-evaluation.md	rejected	46	772	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	EDARADD	detail/rejected/EDARADD/EDARADD-evaluation.md	rejected	37	697	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 37L
P1	SMOX	detail/rejected/SMOX/SMOX-evaluation.md	rejected	46	754	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	Xiap	detail/rejected/Xiap/Xiap-evaluation.md	rejected	38	855	HPA,PubMed,PDB	False	False	False	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 38L
P1	LHX8	detail/rejected/LHX8/LHX8-evaluation.md	rejected	41	788	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	CGGBP1	detail/rejected/CGGBP1/CGGBP1-evaluation.md	rejected	35	657	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	LBX1	detail/rejected/LBX1/LBX1-evaluation.md	rejected	39	741	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 39L
P1	TCOF1	detail/rejected/TCOF1/TCOF1-evaluation.md	rejected	46	778	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	GALM	detail/rejected/GALM/GALM-evaluation.md	rejected	39	843	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 39L
P1	AXIN2	detail/rejected/AXIN2/AXIN2-evaluation.md	rejected	20	276	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	NCOA3	detail/rejected/NCOA3/NCOA3-evaluation.md	rejected	46	772	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	KPNB1	detail/rejected/KPNB1/KPNB1-evaluation.md	rejected	39	754	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 39L
P2	DGCR6	detail/rejected/DGCR6/DGCR6-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	EN2	detail/rejected/EN2/EN2-evaluation.md	rejected	37	656	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 37L
P2	DCUN1D3	detail/rejected/DCUN1D3/DCUN1D3-evaluation.md	rejected	49	899		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	GDA	detail/rejected/GDA/GDA-evaluation.md	rejected	35	704	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	NCOA4	detail/rejected/NCOA4/NCOA4-evaluation.md	rejected	46	773	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	CHID1	detail/rejected/CHID1/CHID1-evaluation.md	rejected	35	652	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	LHX1	detail/rejected/LHX1/LHX1-evaluation.md	rejected	41	818	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	AASS	detail/rejected/AASS/AASS-evaluation.md	rejected	20	273	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	OSR2	detail/rejected/OSR2/OSR2-evaluation.md	rejected	46	801	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	DCANP1	detail/rejected/DCANP1/DCANP1-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	TBXT	detail/rejected/TBXT/TBXT-evaluation.md	rejected	46	766	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SMAD5	detail/rejected/SMAD5/SMAD5-evaluation.md	rejected	46	762	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TGIF2	detail/rejected/TGIF2/TGIF2-evaluation.md	rejected	46	803	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	EGLN3	detail/rejected/EGLN3/EGLN3-evaluation.md	rejected	37	671	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 37L
P1	IRAK1	detail/rejected/IRAK1/IRAK1-evaluation.md	rejected	26	563	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 26L
